ts_id,date,total,ShipMode,Segment,Region,Category
96,2016-05-31,75.33,Second Class,Home Office,Central,Furniture
96,2016-08-31,687.4,Second Class,Home Office,Central,Furniture
96,2016-11-30,1053.24,Second Class,Home Office,Central,Furniture
96,2016-12-31,51.756,Second Class,Home Office,Central,Furniture
96,2017-03-31,844.116,Second Class,Home Office,Central,Furniture
96,2017-06-30,386.356,Second Class,Home Office,Central,Furniture
96,2017-08-31,14.896,Second Class,Home Office,Central,Furniture
96,2017-09-30,15.008,Second Class,Home Office,Central,Furniture
96,2017-11-30,242.176,Second Class,Home Office,Central,Furniture
96,2018-02-28,22.2,Second Class,Home Office,Central,Furniture
96,2018-03-31,103.5,Second Class,Home Office,Central,Furniture
96,2018-06-30,583.282,Second Class,Home Office,Central,Furniture
96,2018-09-30,560.39,Second Class,Home Office,Central,Furniture
97,2015-06-30,1829.418,Second Class,Home Office,Central,Office Supplies
97,2015-08-31,19.44,Second Class,Home Office,Central,Office Supplies
97,2015-10-31,542.2339999999999,Second Class,Home Office,Central,Office Supplies
97,2016-02-29,79.36,Second Class,Home Office,Central,Office Supplies
97,2016-05-31,1015.7,Second Class,Home Office,Central,Office Supplies
97,2016-09-30,25.9,Second Class,Home Office,Central,Office Supplies
97,2016-11-30,183.702,Second Class,Home Office,Central,Office Supplies
97,2016-12-31,420.616,Second Class,Home Office,Central,Office Supplies
97,2017-03-31,45.528,Second Class,Home Office,Central,Office Supplies
97,2017-04-30,163.648,Second Class,Home Office,Central,Office Supplies
97,2017-05-31,54.48,Second Class,Home Office,Central,Office Supplies
97,2017-06-30,473.74800000000005,Second Class,Home Office,Central,Office Supplies
97,2017-09-30,17.856,Second Class,Home Office,Central,Office Supplies
97,2017-10-31,1927.59,Second Class,Home Office,Central,Office Supplies
97,2017-12-31,3.536,Second Class,Home Office,Central,Office Supplies
97,2018-02-28,490.168,Second Class,Home Office,Central,Office Supplies
97,2018-03-31,11.184000000000001,Second Class,Home Office,Central,Office Supplies
97,2018-05-31,750.05,Second Class,Home Office,Central,Office Supplies
97,2018-06-30,74.352,Second Class,Home Office,Central,Office Supplies
97,2018-09-30,73.816,Second Class,Home Office,Central,Office Supplies
97,2018-10-31,36.528,Second Class,Home Office,Central,Office Supplies
97,2018-11-30,551.414,Second Class,Home Office,Central,Office Supplies
97,2018-12-31,12.68,Second Class,Home Office,Central,Office Supplies
98,2015-04-30,758.352,Second Class,Home Office,Central,Technology
98,2015-06-30,71.976,Second Class,Home Office,Central,Technology
98,2015-10-31,319.968,Second Class,Home Office,Central,Technology
98,2016-05-31,222.384,Second Class,Home Office,Central,Technology
98,2016-10-31,299.9,Second Class,Home Office,Central,Technology
98,2016-11-30,999.96,Second Class,Home Office,Central,Technology
98,2016-12-31,4076.31,Second Class,Home Office,Central,Technology
98,2017-03-31,812.736,Second Class,Home Office,Central,Technology
98,2017-04-30,776.596,Second Class,Home Office,Central,Technology
98,2017-06-30,1449.685,Second Class,Home Office,Central,Technology
98,2017-09-30,159.56,Second Class,Home Office,Central,Technology
98,2017-10-31,449.97,Second Class,Home Office,Central,Technology
98,2018-05-31,114.95,Second Class,Home Office,Central,Technology
98,2018-06-30,1001.584,Second Class,Home Office,Central,Technology
98,2018-09-30,1415.76,Second Class,Home Office,Central,Technology
98,2018-10-31,27.184,Second Class,Home Office,Central,Technology
99,2015-11-30,275.952,Second Class,Home Office,East,Furniture
99,2016-06-30,35.28,Second Class,Home Office,East,Furniture
99,2016-08-31,110.98,Second Class,Home Office,East,Furniture
99,2016-11-30,656.018,Second Class,Home Office,East,Furniture
99,2016-12-31,1053.164,Second Class,Home Office,East,Furniture
99,2017-04-30,82.64,Second Class,Home Office,East,Furniture
99,2017-08-31,815.292,Second Class,Home Office,East,Furniture
99,2017-09-30,28.0,Second Class,Home Office,East,Furniture
99,2017-11-30,86.97,Second Class,Home Office,East,Furniture
99,2018-01-31,37.68,Second Class,Home Office,East,Furniture
99,2018-07-31,215.148,Second Class,Home Office,East,Furniture
99,2018-09-30,272.565,Second Class,Home Office,East,Furniture
99,2018-10-31,83.92,Second Class,Home Office,East,Furniture
99,2018-11-30,1494.8020000000001,Second Class,Home Office,East,Furniture
100,2015-08-31,3.912,Second Class,Home Office,East,Office Supplies
100,2015-11-30,1158.2400000000002,Second Class,Home Office,East,Office Supplies
100,2016-03-31,17.52,Second Class,Home Office,East,Office Supplies
100,2016-04-30,7.968,Second Class,Home Office,East,Office Supplies
100,2016-05-31,7.56,Second Class,Home Office,East,Office Supplies
100,2016-06-30,33.864000000000004,Second Class,Home Office,East,Office Supplies
100,2016-08-31,8.4,Second Class,Home Office,East,Office Supplies
100,2016-09-30,14.46,Second Class,Home Office,East,Office Supplies
100,2016-10-31,22.45,Second Class,Home Office,East,Office Supplies
100,2016-11-30,331.98,Second Class,Home Office,East,Office Supplies
100,2016-12-31,214.56,Second Class,Home Office,East,Office Supplies
100,2017-01-31,78.864,Second Class,Home Office,East,Office Supplies
100,2017-04-30,31.02,Second Class,Home Office,East,Office Supplies
100,2017-08-31,37.312,Second Class,Home Office,East,Office Supplies
100,2017-09-30,154.22099999999998,Second Class,Home Office,East,Office Supplies
100,2017-11-30,37.592,Second Class,Home Office,East,Office Supplies
100,2017-12-31,944.584,Second Class,Home Office,East,Office Supplies
100,2018-01-31,40.08,Second Class,Home Office,East,Office Supplies
100,2018-05-31,299.52,Second Class,Home Office,East,Office Supplies
100,2018-07-31,63.856,Second Class,Home Office,East,Office Supplies
100,2018-09-30,424.96,Second Class,Home Office,East,Office Supplies
100,2018-10-31,82.422,Second Class,Home Office,East,Office Supplies
100,2018-11-30,178.372,Second Class,Home Office,East,Office Supplies
100,2018-12-31,592.74,Second Class,Home Office,East,Office Supplies
101,2016-06-30,319.984,Second Class,Home Office,East,Technology
101,2016-08-31,328.83,Second Class,Home Office,East,Technology
101,2016-09-30,168.94,Second Class,Home Office,East,Technology
101,2016-10-31,311.98,Second Class,Home Office,East,Technology
101,2016-11-30,259.98,Second Class,Home Office,East,Technology
101,2016-12-31,2249.91,Second Class,Home Office,East,Technology
101,2017-01-31,15.588,Second Class,Home Office,East,Technology
101,2017-04-30,89.97,Second Class,Home Office,East,Technology
101,2017-05-31,743.988,Second Class,Home Office,East,Technology
101,2017-11-30,255.984,Second Class,Home Office,East,Technology
101,2018-03-31,445.44,Second Class,Home Office,East,Technology
101,2018-10-31,532.9000000000001,Second Class,Home Office,East,Technology
101,2018-11-30,163.96,Second Class,Home Office,East,Technology
102,2016-03-31,1166.92,Second Class,Home Office,South,Furniture
102,2016-09-30,109.94,Second Class,Home Office,South,Furniture
102,2017-04-30,25.663999999999998,Second Class,Home Office,South,Furniture
102,2018-03-31,61.0,Second Class,Home Office,South,Furniture
102,2018-09-30,723.92,Second Class,Home Office,South,Furniture
103,2016-05-31,184.224,Second Class,Home Office,South,Office Supplies
103,2016-09-30,35.844,Second Class,Home Office,South,Office Supplies
103,2016-11-30,89.36,Second Class,Home Office,South,Office Supplies
103,2017-09-30,67.56,Second Class,Home Office,South,Office Supplies
103,2017-12-31,630.682,Second Class,Home Office,South,Office Supplies
103,2018-08-31,477.51,Second Class,Home Office,South,Office Supplies
103,2018-09-30,106.32,Second Class,Home Office,South,Office Supplies
103,2018-11-30,11.52,Second Class,Home Office,South,Office Supplies
103,2018-12-31,774.6400000000001,Second Class,Home Office,South,Office Supplies
104,2015-03-31,471.92,Second Class,Home Office,South,Technology
104,2015-11-30,682.91,Second Class,Home Office,South,Technology
104,2016-05-31,167.944,Second Class,Home Office,South,Technology
104,2017-02-28,1127.976,Second Class,Home Office,South,Technology
104,2017-04-30,36.792,Second Class,Home Office,South,Technology
104,2017-06-30,91.475,Second Class,Home Office,South,Technology
104,2017-12-31,255.68,Second Class,Home Office,South,Technology
104,2018-03-31,671.93,Second Class,Home Office,South,Technology
104,2018-11-30,71.976,Second Class,Home Office,South,Technology
104,2018-12-31,729.4200000000001,Second Class,Home Office,South,Technology
105,2015-03-31,1198.33,Second Class,Home Office,West,Furniture
105,2015-04-30,76.14,Second Class,Home Office,West,Furniture
105,2015-09-30,2354.98,Second Class,Home Office,West,Furniture
105,2016-03-31,1242.896,Second Class,Home Office,West,Furniture
105,2016-05-31,206.69799999999998,Second Class,Home Office,West,Furniture
105,2016-11-30,141.96,Second Class,Home Office,West,Furniture
105,2016-12-31,3917.32,Second Class,Home Office,West,Furniture
105,2017-11-30,319.98400000000004,Second Class,Home Office,West,Furniture
105,2018-01-31,37.74,Second Class,Home Office,West,Furniture
105,2018-02-28,892.224,Second Class,Home Office,West,Furniture
105,2018-05-31,681.408,Second Class,Home Office,West,Furniture
105,2018-09-30,300.904,Second Class,Home Office,West,Furniture
105,2018-11-30,59.94,Second Class,Home Office,West,Furniture
105,2018-12-31,1566.545,Second Class,Home Office,West,Furniture
106,2015-03-31,107.648,Second Class,Home Office,West,Office Supplies
106,2015-04-30,48.91,Second Class,Home Office,West,Office Supplies
106,2015-07-31,22.0,Second Class,Home Office,West,Office Supplies
106,2015-08-31,93.024,Second Class,Home Office,West,Office Supplies
106,2015-11-30,298.14,Second Class,Home Office,West,Office Supplies
106,2015-12-31,11.56,Second Class,Home Office,West,Office Supplies
106,2016-04-30,1009.13,Second Class,Home Office,West,Office Supplies
106,2016-07-31,22.848,Second Class,Home Office,West,Office Supplies
106,2016-09-30,207.69,Second Class,Home Office,West,Office Supplies
106,2016-10-31,270.34,Second Class,Home Office,West,Office Supplies
106,2016-11-30,5.0,Second Class,Home Office,West,Office Supplies
106,2016-12-31,293.33,Second Class,Home Office,West,Office Supplies
106,2017-04-30,143.7,Second Class,Home Office,West,Office Supplies
106,2017-09-30,131.13199999999998,Second Class,Home Office,West,Office Supplies
106,2017-10-31,4685.076,Second Class,Home Office,West,Office Supplies
106,2017-12-31,55.36,Second Class,Home Office,West,Office Supplies
106,2018-02-28,328.96,Second Class,Home Office,West,Office Supplies
106,2018-03-31,477.39,Second Class,Home Office,West,Office Supplies
106,2018-05-31,9.1,Second Class,Home Office,West,Office Supplies
106,2018-09-30,38.379999999999995,Second Class,Home Office,West,Office Supplies
106,2018-10-31,87.92,Second Class,Home Office,West,Office Supplies
106,2018-11-30,1133.862,Second Class,Home Office,West,Office Supplies
106,2018-12-31,372.41999999999996,Second Class,Home Office,West,Office Supplies
107,2015-10-31,73.584,Second Class,Home Office,West,Technology
107,2015-11-30,575.928,Second Class,Home Office,West,Technology
107,2016-11-30,371.97,Second Class,Home Office,West,Technology
107,2017-12-31,11.56,Second Class,Home Office,West,Technology
107,2018-01-31,239.97,Second Class,Home Office,West,Technology
107,2018-02-28,889.536,Second Class,Home Office,West,Technology
107,2018-03-31,1015.662,Second Class,Home Office,West,Technology
107,2018-05-31,36.32,Second Class,Home Office,West,Technology
107,2018-09-30,159.98,Second Class,Home Office,West,Technology
107,2018-11-30,821.514,Second Class,Home Office,West,Technology
108,2015-01-31,364.398,Standard Class,Consumer,Central,Furniture
108,2015-03-31,2877.8720000000003,Standard Class,Consumer,Central,Furniture
108,2015-04-30,322.528,Standard Class,Consumer,Central,Furniture
108,2015-05-31,810.6589999999999,Standard Class,Consumer,Central,Furniture
108,2015-06-30,840.9056,Standard Class,Consumer,Central,Furniture
108,2015-07-31,17.496,Standard Class,Consumer,Central,Furniture
108,2015-08-31,489.23,Standard Class,Consumer,Central,Furniture
108,2015-09-30,3324.46,Standard Class,Consumer,Central,Furniture
108,2015-10-31,31.776,Standard Class,Consumer,Central,Furniture
108,2015-11-30,2093.308,Standard Class,Consumer,Central,Furniture
108,2015-12-31,354.222,Standard Class,Consumer,Central,Furniture
108,2016-01-31,301.742,Standard Class,Consumer,Central,Furniture
108,2016-03-31,1854.722,Standard Class,Consumer,Central,Furniture
108,2016-04-30,1453.9820000000002,Standard Class,Consumer,Central,Furniture
108,2016-05-31,2957.774,Standard Class,Consumer,Central,Furniture
108,2016-06-30,197.372,Standard Class,Consumer,Central,Furniture
108,2016-07-31,2088.912,Standard Class,Consumer,Central,Furniture
108,2016-08-31,918.785,Standard Class,Consumer,Central,Furniture
108,2016-09-30,1563.7160000000001,Standard Class,Consumer,Central,Furniture
108,2016-10-31,389.97,Standard Class,Consumer,Central,Furniture
108,2016-11-30,3179.1992,Standard Class,Consumer,Central,Furniture
108,2016-12-31,415.37,Standard Class,Consumer,Central,Furniture
108,2017-01-31,649.176,Standard Class,Consumer,Central,Furniture
108,2017-02-28,16.192,Standard Class,Consumer,Central,Furniture
108,2017-03-31,2028.9309999999998,Standard Class,Consumer,Central,Furniture
108,2017-04-30,167.10399999999998,Standard Class,Consumer,Central,Furniture
108,2017-05-31,647.5870000000001,Standard Class,Consumer,Central,Furniture
108,2017-07-31,272.94,Standard Class,Consumer,Central,Furniture
108,2017-08-31,447.84,Standard Class,Consumer,Central,Furniture
108,2017-09-30,3026.2980000000002,Standard Class,Consumer,Central,Furniture
108,2017-10-31,139.92,Standard Class,Consumer,Central,Furniture
108,2017-11-30,2334.0388000000003,Standard Class,Consumer,Central,Furniture
108,2017-12-31,2540.13,Standard Class,Consumer,Central,Furniture
108,2018-01-31,521.539,Standard Class,Consumer,Central,Furniture
108,2018-02-28,612.234,Standard Class,Consumer,Central,Furniture
108,2018-03-31,4837.928,Standard Class,Consumer,Central,Furniture
108,2018-04-30,331.618,Standard Class,Consumer,Central,Furniture
108,2018-05-31,730.95,Standard Class,Consumer,Central,Furniture
108,2018-06-30,526.45,Standard Class,Consumer,Central,Furniture
108,2018-07-31,962.21,Standard Class,Consumer,Central,Furniture
108,2018-08-31,186.26,Standard Class,Consumer,Central,Furniture
108,2018-09-30,890.5600000000001,Standard Class,Consumer,Central,Furniture
108,2018-10-31,816.7722000000001,Standard Class,Consumer,Central,Furniture
108,2018-11-30,1767.6458,Standard Class,Consumer,Central,Furniture
108,2018-12-31,2451.9308,Standard Class,Consumer,Central,Furniture
109,2015-01-31,697.6679999999999,Standard Class,Consumer,Central,Office Supplies
109,2015-02-28,84.72200000000001,Standard Class,Consumer,Central,Office Supplies
109,2015-03-31,878.3699999999999,Standard Class,Consumer,Central,Office Supplies
109,2015-04-30,263.8,Standard Class,Consumer,Central,Office Supplies
109,2015-05-31,295.83599999999996,Standard Class,Consumer,Central,Office Supplies
109,2015-06-30,1054.0720000000001,Standard Class,Consumer,Central,Office Supplies
109,2015-07-31,2208.084,Standard Class,Consumer,Central,Office Supplies
109,2015-08-31,38.064,Standard Class,Consumer,Central,Office Supplies
109,2015-09-30,11021.692000000001,Standard Class,Consumer,Central,Office Supplies
109,2015-10-31,373.5660000000001,Standard Class,Consumer,Central,Office Supplies
109,2015-11-30,4424.324,Standard Class,Consumer,Central,Office Supplies
109,2015-12-31,710.2500000000001,Standard Class,Consumer,Central,Office Supplies
109,2016-01-31,14.304,Standard Class,Consumer,Central,Office Supplies
109,2016-02-29,673.6859999999999,Standard Class,Consumer,Central,Office Supplies
109,2016-03-31,256.398,Standard Class,Consumer,Central,Office Supplies
109,2016-04-30,1917.0439999999999,Standard Class,Consumer,Central,Office Supplies
109,2016-05-31,220.978,Standard Class,Consumer,Central,Office Supplies
109,2016-06-30,644.646,Standard Class,Consumer,Central,Office Supplies
109,2016-07-31,518.152,Standard Class,Consumer,Central,Office Supplies
109,2016-08-31,1790.986,Standard Class,Consumer,Central,Office Supplies
109,2016-09-30,146.492,Standard Class,Consumer,Central,Office Supplies
109,2016-10-31,356.35,Standard Class,Consumer,Central,Office Supplies
109,2016-11-30,1628.782,Standard Class,Consumer,Central,Office Supplies
109,2016-12-31,540.5559999999999,Standard Class,Consumer,Central,Office Supplies
109,2017-01-31,27.648000000000003,Standard Class,Consumer,Central,Office Supplies
109,2017-03-31,4189.35,Standard Class,Consumer,Central,Office Supplies
109,2017-04-30,1088.792,Standard Class,Consumer,Central,Office Supplies
109,2017-05-31,1515.4839999999997,Standard Class,Consumer,Central,Office Supplies
109,2017-06-30,42.019999999999996,Standard Class,Consumer,Central,Office Supplies
109,2017-07-31,3641.91,Standard Class,Consumer,Central,Office Supplies
109,2017-08-31,418.17999999999995,Standard Class,Consumer,Central,Office Supplies
109,2017-09-30,1796.0100000000002,Standard Class,Consumer,Central,Office Supplies
109,2017-10-31,96.05,Standard Class,Consumer,Central,Office Supplies
109,2017-11-30,1394.5320000000002,Standard Class,Consumer,Central,Office Supplies
109,2017-12-31,10070.677,Standard Class,Consumer,Central,Office Supplies
109,2018-01-31,1104.366,Standard Class,Consumer,Central,Office Supplies
109,2018-02-28,454.95599999999996,Standard Class,Consumer,Central,Office Supplies
109,2018-03-31,1717.2060000000001,Standard Class,Consumer,Central,Office Supplies
109,2018-04-30,349.50800000000004,Standard Class,Consumer,Central,Office Supplies
109,2018-05-31,810.0340000000001,Standard Class,Consumer,Central,Office Supplies
109,2018-06-30,762.3019999999999,Standard Class,Consumer,Central,Office Supplies
109,2018-07-31,641.818,Standard Class,Consumer,Central,Office Supplies
109,2018-08-31,1337.9580000000003,Standard Class,Consumer,Central,Office Supplies
109,2018-09-30,241.048,Standard Class,Consumer,Central,Office Supplies
109,2018-10-31,627.362,Standard Class,Consumer,Central,Office Supplies
109,2018-11-30,1371.8240000000003,Standard Class,Consumer,Central,Office Supplies
109,2018-12-31,3348.3480000000004,Standard Class,Consumer,Central,Office Supplies
110,2015-01-31,31.2,Standard Class,Consumer,Central,Technology
110,2015-03-31,79.984,Standard Class,Consumer,Central,Technology
110,2015-04-30,227.976,Standard Class,Consumer,Central,Technology
110,2015-05-31,205.768,Standard Class,Consumer,Central,Technology
110,2015-06-30,620.384,Standard Class,Consumer,Central,Technology
110,2015-07-31,467.11600000000004,Standard Class,Consumer,Central,Technology
110,2015-09-30,8779.872,Standard Class,Consumer,Central,Technology
110,2015-10-31,1999.96,Standard Class,Consumer,Central,Technology
110,2015-11-30,1759.252,Standard Class,Consumer,Central,Technology
110,2015-12-31,1059.232,Standard Class,Consumer,Central,Technology
110,2016-02-29,18.528,Standard Class,Consumer,Central,Technology
110,2016-03-31,844.182,Standard Class,Consumer,Central,Technology
110,2016-04-30,2231.04,Standard Class,Consumer,Central,Technology
110,2016-05-31,997.1220000000001,Standard Class,Consumer,Central,Technology
110,2016-06-30,1316.1360000000002,Standard Class,Consumer,Central,Technology
110,2016-07-31,1560.712,Standard Class,Consumer,Central,Technology
110,2016-09-30,199.96,Standard Class,Consumer,Central,Technology
110,2016-10-31,588.744,Standard Class,Consumer,Central,Technology
110,2016-11-30,602.8399999999999,Standard Class,Consumer,Central,Technology
110,2016-12-31,438.32,Standard Class,Consumer,Central,Technology
110,2017-01-31,1439.968,Standard Class,Consumer,Central,Technology
110,2017-03-31,761.606,Standard Class,Consumer,Central,Technology
110,2017-04-30,691.8879999999999,Standard Class,Consumer,Central,Technology
110,2017-05-31,2025.24,Standard Class,Consumer,Central,Technology
110,2017-06-30,769.134,Standard Class,Consumer,Central,Technology
110,2017-07-31,864.9000000000001,Standard Class,Consumer,Central,Technology
110,2017-08-31,689.94,Standard Class,Consumer,Central,Technology
110,2017-09-30,1831.5500000000002,Standard Class,Consumer,Central,Technology
110,2017-10-31,2265.486,Standard Class,Consumer,Central,Technology
110,2017-11-30,2709.2380000000003,Standard Class,Consumer,Central,Technology
110,2017-12-31,70.88,Standard Class,Consumer,Central,Technology
110,2018-01-31,2003.168,Standard Class,Consumer,Central,Technology
110,2018-02-28,175.888,Standard Class,Consumer,Central,Technology
110,2018-03-31,1175.7079999999999,Standard Class,Consumer,Central,Technology
110,2018-04-30,383.84,Standard Class,Consumer,Central,Technology
110,2018-05-31,161.48000000000002,Standard Class,Consumer,Central,Technology
110,2018-06-30,281.0,Standard Class,Consumer,Central,Technology
110,2018-07-31,629.938,Standard Class,Consumer,Central,Technology
110,2018-08-31,1638.046,Standard Class,Consumer,Central,Technology
110,2018-09-30,442.096,Standard Class,Consumer,Central,Technology
110,2018-10-31,91.87,Standard Class,Consumer,Central,Technology
110,2018-11-30,886.2560000000001,Standard Class,Consumer,Central,Technology
110,2018-12-31,3552.6,Standard Class,Consumer,Central,Technology
111,2015-03-31,366.786,Standard Class,Consumer,East,Furniture
111,2015-04-30,189.57000000000002,Standard Class,Consumer,East,Furniture
111,2015-05-31,1766.6260000000002,Standard Class,Consumer,East,Furniture
111,2015-06-30,2680.925,Standard Class,Consumer,East,Furniture
111,2015-07-31,273.178,Standard Class,Consumer,East,Furniture
111,2015-08-31,863.7719999999999,Standard Class,Consumer,East,Furniture
111,2015-09-30,1218.6879999999999,Standard Class,Consumer,East,Furniture
111,2015-11-30,5155.838000000001,Standard Class,Consumer,East,Furniture
111,2015-12-31,327.37800000000004,Standard Class,Consumer,East,Furniture
111,2016-01-31,1018.104,Standard Class,Consumer,East,Furniture
111,2016-02-29,1552.74,Standard Class,Consumer,East,Furniture
111,2016-04-30,1267.53,Standard Class,Consumer,East,Furniture
111,2016-05-31,1051.32,Standard Class,Consumer,East,Furniture
111,2016-06-30,63.4,Standard Class,Consumer,East,Furniture
111,2016-07-31,181.96,Standard Class,Consumer,East,Furniture
111,2016-08-31,301.47,Standard Class,Consumer,East,Furniture
111,2016-09-30,9640.018,Standard Class,Consumer,East,Furniture
111,2016-11-30,3342.384,Standard Class,Consumer,East,Furniture
111,2016-12-31,1369.69,Standard Class,Consumer,East,Furniture
111,2017-02-28,599.066,Standard Class,Consumer,East,Furniture
111,2017-03-31,2434.833,Standard Class,Consumer,East,Furniture
111,2017-04-30,1706.196,Standard Class,Consumer,East,Furniture
111,2017-05-31,797.78,Standard Class,Consumer,East,Furniture
111,2017-06-30,353.568,Standard Class,Consumer,East,Furniture
111,2017-07-31,11.648,Standard Class,Consumer,East,Furniture
111,2017-09-30,2976.1850000000004,Standard Class,Consumer,East,Furniture
111,2017-10-31,2129.9310000000005,Standard Class,Consumer,East,Furniture
111,2017-11-30,3686.674,Standard Class,Consumer,East,Furniture
111,2017-12-31,3932.036,Standard Class,Consumer,East,Furniture
111,2018-01-31,48.896,Standard Class,Consumer,East,Furniture
111,2018-02-28,240.784,Standard Class,Consumer,East,Furniture
111,2018-03-31,271.764,Standard Class,Consumer,East,Furniture
111,2018-04-30,304.496,Standard Class,Consumer,East,Furniture
111,2018-05-31,62.552,Standard Class,Consumer,East,Furniture
111,2018-06-30,880.47,Standard Class,Consumer,East,Furniture
111,2018-07-31,920.9970000000001,Standard Class,Consumer,East,Furniture
111,2018-08-31,130.98,Standard Class,Consumer,East,Furniture
111,2018-09-30,6201.108,Standard Class,Consumer,East,Furniture
111,2018-10-31,2662.664,Standard Class,Consumer,East,Furniture
111,2018-11-30,1096.728,Standard Class,Consumer,East,Furniture
111,2018-12-31,3521.553999999999,Standard Class,Consumer,East,Furniture
112,2015-01-31,64.31,Standard Class,Consumer,East,Office Supplies
112,2015-03-31,88.006,Standard Class,Consumer,East,Office Supplies
112,2015-05-31,532.7299999999999,Standard Class,Consumer,East,Office Supplies
112,2015-06-30,2760.932,Standard Class,Consumer,East,Office Supplies
112,2015-07-31,134.428,Standard Class,Consumer,East,Office Supplies
112,2015-08-31,691.6399999999999,Standard Class,Consumer,East,Office Supplies
112,2015-09-30,898.5720000000001,Standard Class,Consumer,East,Office Supplies
112,2015-10-31,580.954,Standard Class,Consumer,East,Office Supplies
112,2015-11-30,4595.105,Standard Class,Consumer,East,Office Supplies
112,2015-12-31,885.64,Standard Class,Consumer,East,Office Supplies
112,2016-02-29,2631.544,Standard Class,Consumer,East,Office Supplies
112,2016-03-31,730.436,Standard Class,Consumer,East,Office Supplies
112,2016-04-30,890.426,Standard Class,Consumer,East,Office Supplies
112,2016-05-31,1305.416,Standard Class,Consumer,East,Office Supplies
112,2016-06-30,1299.372,Standard Class,Consumer,East,Office Supplies
112,2016-07-31,525.866,Standard Class,Consumer,East,Office Supplies
112,2016-08-31,151.488,Standard Class,Consumer,East,Office Supplies
112,2016-09-30,2648.8379999999993,Standard Class,Consumer,East,Office Supplies
112,2016-11-30,1164.535,Standard Class,Consumer,East,Office Supplies
112,2016-12-31,735.868,Standard Class,Consumer,East,Office Supplies
112,2017-01-31,160.072,Standard Class,Consumer,East,Office Supplies
112,2017-02-28,879.076,Standard Class,Consumer,East,Office Supplies
112,2017-03-31,1216.2879999999998,Standard Class,Consumer,East,Office Supplies
112,2017-04-30,2326.4080000000004,Standard Class,Consumer,East,Office Supplies
112,2017-05-31,2409.45,Standard Class,Consumer,East,Office Supplies
112,2017-06-30,2230.3639999999996,Standard Class,Consumer,East,Office Supplies
112,2017-07-31,55.96,Standard Class,Consumer,East,Office Supplies
112,2017-08-31,289.49800000000005,Standard Class,Consumer,East,Office Supplies
112,2017-09-30,2356.2110000000002,Standard Class,Consumer,East,Office Supplies
112,2017-10-31,83.878,Standard Class,Consumer,East,Office Supplies
112,2017-11-30,1060.4580000000003,Standard Class,Consumer,East,Office Supplies
112,2017-12-31,1891.097,Standard Class,Consumer,East,Office Supplies
112,2018-01-31,933.111,Standard Class,Consumer,East,Office Supplies
112,2018-02-28,419.69699999999995,Standard Class,Consumer,East,Office Supplies
112,2018-03-31,414.743,Standard Class,Consumer,East,Office Supplies
112,2018-04-30,539.216,Standard Class,Consumer,East,Office Supplies
112,2018-05-31,209.439,Standard Class,Consumer,East,Office Supplies
112,2018-06-30,1072.15,Standard Class,Consumer,East,Office Supplies
112,2018-07-31,1018.758,Standard Class,Consumer,East,Office Supplies
112,2018-08-31,4652.302,Standard Class,Consumer,East,Office Supplies
112,2018-09-30,391.252,Standard Class,Consumer,East,Office Supplies
112,2018-10-31,440.48799999999994,Standard Class,Consumer,East,Office Supplies
112,2018-11-30,986.888,Standard Class,Consumer,East,Office Supplies
112,2018-12-31,3530.032000000001,Standard Class,Consumer,East,Office Supplies
113,2015-04-30,19.98,Standard Class,Consumer,East,Technology
113,2015-05-31,834.984,Standard Class,Consumer,East,Technology
113,2015-06-30,1861.017,Standard Class,Consumer,East,Technology
113,2015-07-31,271.442,Standard Class,Consumer,East,Technology
113,2015-08-31,199.98,Standard Class,Consumer,East,Technology
113,2015-09-30,794.95,Standard Class,Consumer,East,Technology
113,2015-10-31,40.776,Standard Class,Consumer,East,Technology
113,2015-11-30,8075.282000000001,Standard Class,Consumer,East,Technology
113,2015-12-31,8371.864,Standard Class,Consumer,East,Technology
113,2016-02-29,1129.93,Standard Class,Consumer,East,Technology
113,2016-04-30,1586.65,Standard Class,Consumer,East,Technology
113,2016-05-31,2873.486,Standard Class,Consumer,East,Technology
113,2016-07-31,499.77000000000004,Standard Class,Consumer,East,Technology
113,2016-09-30,2977.5679999999998,Standard Class,Consumer,East,Technology
113,2016-10-31,288.0,Standard Class,Consumer,East,Technology
113,2016-11-30,3482.44,Standard Class,Consumer,East,Technology
113,2016-12-31,2529.258,Standard Class,Consumer,East,Technology
113,2017-02-28,180.45,Standard Class,Consumer,East,Technology
113,2017-03-31,5686.8240000000005,Standard Class,Consumer,East,Technology
113,2017-04-30,144.762,Standard Class,Consumer,East,Technology
113,2017-05-31,13600.038,Standard Class,Consumer,East,Technology
113,2017-06-30,66.8,Standard Class,Consumer,East,Technology
113,2017-07-31,638.358,Standard Class,Consumer,East,Technology
113,2017-09-30,979.23,Standard Class,Consumer,East,Technology
113,2017-10-31,235.152,Standard Class,Consumer,East,Technology
113,2017-11-30,6131.137999999999,Standard Class,Consumer,East,Technology
113,2017-12-31,269.94,Standard Class,Consumer,East,Technology
113,2018-01-31,137.94,Standard Class,Consumer,East,Technology
113,2018-03-31,676.832,Standard Class,Consumer,East,Technology
113,2018-04-30,27.12,Standard Class,Consumer,East,Technology
113,2018-05-31,576.018,Standard Class,Consumer,East,Technology
113,2018-06-30,1597.926,Standard Class,Consumer,East,Technology
113,2018-07-31,3667.3419999999996,Standard Class,Consumer,East,Technology
