ts_id,date,total,Region,State,Purpose
189,2000-12-31,3.7414939,Mallee,Victoria,Business
189,2001-03-31,29.1260921,Mallee,Victoria,Business
189,2001-06-30,44.1258093,Mallee,Victoria,Business
189,2001-09-30,33.6377803,Mallee,Victoria,Business
189,2001-12-31,25.4151921,Mallee,Victoria,Business
189,2002-03-31,19.5021759,Mallee,Victoria,Business
189,2002-06-30,79.9877526,Mallee,Victoria,Business
189,2002-09-30,32.7713054,Mallee,Victoria,Business
189,2002-12-31,25.999881,Mallee,Victoria,Business
189,2003-03-31,41.6930352,Mallee,Victoria,Business
189,2003-06-30,25.0634683,Mallee,Victoria,Business
189,2003-09-30,19.8926627,Mallee,Victoria,Business
189,2003-12-31,39.5916312,Mallee,Victoria,Business
189,2004-03-31,37.6566716,Mallee,Victoria,Business
189,2004-06-30,29.4719586,Mallee,Victoria,Business
189,2004-09-30,38.7692931,Mallee,Victoria,Business
189,2004-12-31,15.1638356,Mallee,Victoria,Business
189,2005-03-31,31.0620742,Mallee,Victoria,Business
189,2005-06-30,39.3138896,Mallee,Victoria,Business
189,2005-09-30,18.4123697,Mallee,Victoria,Business
189,2005-12-31,6.142043,Mallee,Victoria,Business
189,2006-03-31,25.700775,Mallee,Victoria,Business
189,2006-06-30,51.560375,Mallee,Victoria,Business
189,2006-09-30,19.728493,Mallee,Victoria,Business
189,2006-12-31,13.1937269,Mallee,Victoria,Business
189,2007-03-31,24.9639827,Mallee,Victoria,Business
189,2007-06-30,43.4948213,Mallee,Victoria,Business
189,2007-09-30,24.48753,Mallee,Victoria,Business
189,2007-12-31,11.9259708,Mallee,Victoria,Business
189,2008-03-31,25.0050518,Mallee,Victoria,Business
189,2008-06-30,15.8156354,Mallee,Victoria,Business
189,2008-09-30,29.1289774,Mallee,Victoria,Business
189,2008-12-31,18.529157,Mallee,Victoria,Business
189,2009-03-31,13.1409719,Mallee,Victoria,Business
189,2009-06-30,25.0088447,Mallee,Victoria,Business
189,2009-09-30,44.1616611,Mallee,Victoria,Business
189,2009-12-31,12.2617089,Mallee,Victoria,Business
189,2010-03-31,33.2378255,Mallee,Victoria,Business
189,2010-06-30,24.4373165,Mallee,Victoria,Business
189,2010-09-30,26.7430022,Mallee,Victoria,Business
189,2010-12-31,12.7575792,Mallee,Victoria,Business
189,2011-03-31,17.6627414,Mallee,Victoria,Business
189,2011-06-30,12.6742676,Mallee,Victoria,Business
189,2011-09-30,19.8236871,Mallee,Victoria,Business
189,2011-12-31,21.0130454,Mallee,Victoria,Business
189,2012-03-31,18.1525604,Mallee,Victoria,Business
189,2012-06-30,31.1860099,Mallee,Victoria,Business
189,2012-09-30,16.6308449,Mallee,Victoria,Business
189,2012-12-31,36.184441,Mallee,Victoria,Business
189,2013-03-31,36.8698666,Mallee,Victoria,Business
189,2013-06-30,32.9386434,Mallee,Victoria,Business
189,2013-09-30,23.0403953,Mallee,Victoria,Business
189,2013-12-31,39.0080624,Mallee,Victoria,Business
189,2014-03-31,18.9339688,Mallee,Victoria,Business
189,2014-06-30,25.7036862,Mallee,Victoria,Business
189,2014-09-30,34.8907306,Mallee,Victoria,Business
189,2014-12-31,34.7694582,Mallee,Victoria,Business
189,2015-03-31,17.0914725,Mallee,Victoria,Business
189,2015-06-30,35.9289056,Mallee,Victoria,Business
189,2015-09-30,23.2238363,Mallee,Victoria,Business
189,2015-12-31,24.4797149,Mallee,Victoria,Business
189,2016-03-31,61.9776589,Mallee,Victoria,Business
189,2016-06-30,26.5577086,Mallee,Victoria,Business
189,2016-09-30,40.4850315,Mallee,Victoria,Business
190,1997-12-31,92.0024097,Mallee,Victoria,Holiday
190,1998-03-31,99.5991911,Mallee,Victoria,Holiday
190,1998-06-30,80.3516086,Mallee,Victoria,Holiday
190,1998-09-30,107.4101145,Mallee,Victoria,Holiday
190,1998-12-31,61.959047,Mallee,Victoria,Holiday
190,1999-03-31,101.5220048,Mallee,Victoria,Holiday
190,1999-06-30,104.8293149,Mallee,Victoria,Holiday
190,1999-09-30,77.7748463,Mallee,Victoria,Holiday
190,1999-12-31,82.6367185,Mallee,Victoria,Holiday
190,2000-03-31,69.2260085,Mallee,Victoria,Holiday
190,2000-06-30,94.5162737,Mallee,Victoria,Holiday
190,2000-09-30,92.3545356,Mallee,Victoria,Holiday
190,2000-12-31,78.467645,Mallee,Victoria,Holiday
190,2001-03-31,92.3041436,Mallee,Victoria,Holiday
190,2001-06-30,94.7500391,Mallee,Victoria,Holiday
190,2001-09-30,90.1083746,Mallee,Victoria,Holiday
190,2001-12-31,73.0532826,Mallee,Victoria,Holiday
190,2002-03-31,90.8561521,Mallee,Victoria,Holiday
190,2002-06-30,68.4063914,Mallee,Victoria,Holiday
190,2002-09-30,90.9848861,Mallee,Victoria,Holiday
190,2002-12-31,86.0017844,Mallee,Victoria,Holiday
190,2003-03-31,107.4119414,Mallee,Victoria,Holiday
190,2003-06-30,80.4786925,Mallee,Victoria,Holiday
190,2003-09-30,80.6747866,Mallee,Victoria,Holiday
190,2003-12-31,83.6412364,Mallee,Victoria,Holiday
190,2004-03-31,110.2676792,Mallee,Victoria,Holiday
190,2004-06-30,72.2707115,Mallee,Victoria,Holiday
190,2004-09-30,84.2431372,Mallee,Victoria,Holiday
190,2004-12-31,75.9480323,Mallee,Victoria,Holiday
190,2005-03-31,85.1107071,Mallee,Victoria,Holiday
190,2005-06-30,65.4485817,Mallee,Victoria,Holiday
190,2005-09-30,61.5565755,Mallee,Victoria,Holiday
190,2005-12-31,86.71785,Mallee,Victoria,Holiday
190,2006-03-31,115.031983,Mallee,Victoria,Holiday
190,2006-06-30,57.63865,Mallee,Victoria,Holiday
190,2006-09-30,60.374916,Mallee,Victoria,Holiday
190,2006-12-31,70.2922929,Mallee,Victoria,Holiday
190,2007-03-31,63.4123687,Mallee,Victoria,Holiday
190,2007-06-30,51.0420218,Mallee,Victoria,Holiday
190,2007-09-30,63.3694691,Mallee,Victoria,Holiday
190,2007-12-31,90.5263977,Mallee,Victoria,Holiday
190,2008-03-31,63.375944,Mallee,Victoria,Holiday
190,2008-06-30,90.2396044,Mallee,Victoria,Holiday
190,2008-09-30,72.4548243,Mallee,Victoria,Holiday
190,2008-12-31,51.437925,Mallee,Victoria,Holiday
190,2009-03-31,83.7405643,Mallee,Victoria,Holiday
190,2009-06-30,66.9688678,Mallee,Victoria,Holiday
190,2009-09-30,68.0537872,Mallee,Victoria,Holiday
190,2009-12-31,57.4370742,Mallee,Victoria,Holiday
190,2010-03-31,81.1066527,Mallee,Victoria,Holiday
190,2010-06-30,72.9920767,Mallee,Victoria,Holiday
190,2010-09-30,78.7699909,Mallee,Victoria,Holiday
190,2010-12-31,59.9372383,Mallee,Victoria,Holiday
190,2011-03-31,92.2817545,Mallee,Victoria,Holiday
190,2011-06-30,77.8004683,Mallee,Victoria,Holiday
190,2011-09-30,50.1901709,Mallee,Victoria,Holiday
190,2011-12-31,78.218278,Mallee,Victoria,Holiday
190,2012-03-31,70.2021932,Mallee,Victoria,Holiday
190,2012-06-30,68.0692253,Mallee,Victoria,Holiday
190,2012-09-30,89.4931411,Mallee,Victoria,Holiday
190,2012-12-31,62.2913829,Mallee,Victoria,Holiday
190,2013-03-31,78.8251797,Mallee,Victoria,Holiday
190,2013-06-30,58.6670628,Mallee,Victoria,Holiday
190,2013-09-30,91.8962114,Mallee,Victoria,Holiday
190,2013-12-31,55.5221328,Mallee,Victoria,Holiday
190,2014-03-31,95.6726561,Mallee,Victoria,Holiday
190,2014-06-30,57.4322991,Mallee,Victoria,Holiday
190,2014-09-30,76.5971679,Mallee,Victoria,Holiday
190,2014-12-31,72.0741613,Mallee,Victoria,Holiday
190,2015-03-31,69.7983805,Mallee,Victoria,Holiday
190,2015-06-30,63.3531686,Mallee,Victoria,Holiday
190,2015-09-30,73.1201759,Mallee,Victoria,Holiday
190,2015-12-31,87.0295933,Mallee,Victoria,Holiday
190,2016-03-31,88.1053907,Mallee,Victoria,Holiday
190,2016-06-30,70.0553644,Mallee,Victoria,Holiday
190,2016-09-30,70.1792379,Mallee,Victoria,Holiday
191,1997-12-31,3.6295981,Mallee,Victoria,Other
191,1998-03-31,0.0,Mallee,Victoria,Other
191,1998-06-30,16.9094291,Mallee,Victoria,Other
191,1998-09-30,0.0,Mallee,Victoria,Other
191,1998-12-31,12.2057864,Mallee,Victoria,Other
191,1999-03-31,3.0560531,Mallee,Victoria,Other
191,1999-06-30,9.0408752,Mallee,Victoria,Other
191,1999-09-30,10.3100794,Mallee,Victoria,Other
191,1999-12-31,13.4833255,Mallee,Victoria,Other
191,2000-03-31,2.2648097,Mallee,Victoria,Other
191,2000-06-30,5.0016595,Mallee,Victoria,Other
191,2000-09-30,25.7900025,Mallee,Victoria,Other
191,2000-12-31,1.620861,Mallee,Victoria,Other
191,2001-03-31,1.9845808,Mallee,Victoria,Other
191,2001-06-30,17.9285325,Mallee,Victoria,Other
191,2001-09-30,14.8721634,Mallee,Victoria,Other
191,2001-12-31,0.0,Mallee,Victoria,Other
191,2002-03-31,2.133152,Mallee,Victoria,Other
191,2002-06-30,8.6112346,Mallee,Victoria,Other
191,2002-09-30,0.0,Mallee,Victoria,Other
191,2002-12-31,7.2396081,Mallee,Victoria,Other
191,2003-03-31,6.0522652,Mallee,Victoria,Other
191,2003-06-30,0.0,Mallee,Victoria,Other
191,2003-09-30,0.0,Mallee,Victoria,Other
191,2003-12-31,2.193812,Mallee,Victoria,Other
191,2004-03-31,2.3112211,Mallee,Victoria,Other
191,2004-06-30,9.6625045,Mallee,Victoria,Other
191,2004-09-30,0.8655669,Mallee,Victoria,Other
191,2004-12-31,1.4455326,Mallee,Victoria,Other
191,2005-03-31,0.7786134,Mallee,Victoria,Other
191,2005-06-30,2.5766433,Mallee,Victoria,Other
191,2005-09-30,17.9667598,Mallee,Victoria,Other
191,2005-12-31,2.878382,Mallee,Victoria,Other
191,2006-03-31,3.963146,Mallee,Victoria,Other
191,2006-06-30,3.883996,Mallee,Victoria,Other
191,2006-09-30,0.0,Mallee,Victoria,Other
191,2006-12-31,3.3762982,Mallee,Victoria,Other
191,2007-03-31,2.1849718,Mallee,Victoria,Other
191,2007-06-30,4.2369289,Mallee,Victoria,Other
191,2007-09-30,3.6495169,Mallee,Victoria,Other
191,2007-12-31,2.2523286,Mallee,Victoria,Other
191,2008-03-31,5.2791421,Mallee,Victoria,Other
191,2008-06-30,5.2142326,Mallee,Victoria,Other
191,2008-09-30,0.0,Mallee,Victoria,Other
191,2008-12-31,1.7806431,Mallee,Victoria,Other
191,2009-03-31,0.0,Mallee,Victoria,Other
191,2009-06-30,14.4547305,Mallee,Victoria,Other
191,2009-09-30,5.9706273,Mallee,Victoria,Other
191,2009-12-31,10.0485126,Mallee,Victoria,Other
191,2010-03-31,2.3667896,Mallee,Victoria,Other
191,2010-06-30,0.5132324,Mallee,Victoria,Other
191,2010-09-30,3.8174373,Mallee,Victoria,Other
191,2010-12-31,5.1235637,Mallee,Victoria,Other
191,2011-03-31,6.1425966,Mallee,Victoria,Other
191,2011-06-30,13.6534959,Mallee,Victoria,Other
191,2011-09-30,3.6042514,Mallee,Victoria,Other
191,2011-12-31,12.4228841,Mallee,Victoria,Other
191,2012-03-31,2.0685991,Mallee,Victoria,Other
191,2012-06-30,2.6588296,Mallee,Victoria,Other
191,2012-09-30,0.0,Mallee,Victoria,Other
191,2012-12-31,9.7306331,Mallee,Victoria,Other
191,2013-03-31,2.4623583,Mallee,Victoria,Other
191,2013-06-30,7.6014696,Mallee,Victoria,Other
191,2013-09-30,4.662151,Mallee,Victoria,Other
191,2013-12-31,3.831661,Mallee,Victoria,Other
191,2014-03-31,10.4270812,Mallee,Victoria,Other
191,2014-06-30,9.8336575,Mallee,Victoria,Other
191,2014-09-30,23.9637918,Mallee,Victoria,Other
191,2014-12-31,8.2666253,Mallee,Victoria,Other
191,2015-03-31,10.1900277,Mallee,Victoria,Other
191,2015-06-30,0.0,Mallee,Victoria,Other
191,2015-09-30,2.4495441,Mallee,Victoria,Other
191,2015-12-31,3.1977182,Mallee,Victoria,Other
191,2016-03-31,9.4703983,Mallee,Victoria,Other
191,2016-06-30,18.5734298,Mallee,Victoria,Other
191,2016-09-30,7.4770874,Mallee,Victoria,Other
192,1997-12-31,51.6419982,Mallee,Victoria,Visiting
192,1998-03-31,74.9424584,Mallee,Victoria,Visiting
192,1998-06-30,48.205605,Mallee,Victoria,Visiting
192,1998-09-30,79.399373,Mallee,Victoria,Visiting
192,1998-12-31,47.353057,Mallee,Victoria,Visiting
192,1999-03-31,54.8636163,Mallee,Victoria,Visiting
192,1999-06-30,33.9346563,Mallee,Victoria,Visiting
192,1999-09-30,45.4221774,Mallee,Victoria,Visiting
192,1999-12-31,74.2169943,Mallee,Victoria,Visiting
192,2000-03-31,64.378626,Mallee,Victoria,Visiting
192,2000-06-30,48.2202521,Mallee,Victoria,Visiting
192,2000-09-30,66.4375442,Mallee,Victoria,Visiting
192,2000-12-31,36.8741403,Mallee,Victoria,Visiting
192,2001-03-31,36.9711188,Mallee,Victoria,Visiting
192,2001-06-30,43.830329,Mallee,Victoria,Visiting
192,2001-09-30,74.0785046,Mallee,Victoria,Visiting
192,2001-12-31,27.2893445,Mallee,Victoria,Visiting
192,2002-03-31,67.0306706,Mallee,Victoria,Visiting
192,2002-06-30,74.5441807,Mallee,Victoria,Visiting
192,2002-09-30,38.5478259,Mallee,Victoria,Visiting
192,2002-12-31,60.6909485,Mallee,Victoria,Visiting
192,2003-03-31,77.2605015,Mallee,Victoria,Visiting
192,2003-06-30,66.8894609,Mallee,Victoria,Visiting
192,2003-09-30,62.4096042,Mallee,Victoria,Visiting
192,2003-12-31,43.6493129,Mallee,Victoria,Visiting
192,2004-03-31,70.0457067,Mallee,Victoria,Visiting
192,2004-06-30,37.4727707,Mallee,Victoria,Visiting
192,2004-09-30,62.8473188,Mallee,Victoria,Visiting
192,2004-12-31,61.1066672,Mallee,Victoria,Visiting
192,2005-03-31,58.0629006,Mallee,Victoria,Visiting
192,2005-06-30,60.7721531,Mallee,Victoria,Visiting
192,2005-09-30,52.7243532,Mallee,Victoria,Visiting
192,2005-12-31,62.489268,Mallee,Victoria,Visiting
192,2006-03-31,58.603123,Mallee,Victoria,Visiting
192,2006-06-30,36.782923,Mallee,Victoria,Visiting
192,2006-09-30,59.805184,Mallee,Victoria,Visiting
192,2006-12-31,64.19065,Mallee,Victoria,Visiting
192,2007-03-31,40.7556688,Mallee,Victoria,Visiting
192,2007-06-30,50.4064992,Mallee,Victoria,Visiting
192,2007-09-30,74.1561006,Mallee,Victoria,Visiting
192,2007-12-31,42.4043833,Mallee,Victoria,Visiting
192,2008-03-31,22.381769,Mallee,Victoria,Visiting
192,2008-06-30,47.7833516,Mallee,Victoria,Visiting
192,2008-09-30,42.8232178,Mallee,Victoria,Visiting
192,2008-12-31,62.3676086,Mallee,Victoria,Visiting
192,2009-03-31,26.1765456,Mallee,Victoria,Visiting
192,2009-06-30,30.4107615,Mallee,Victoria,Visiting
192,2009-09-30,52.4759213,Mallee,Victoria,Visiting
192,2009-12-31,46.4523175,Mallee,Victoria,Visiting
192,2010-03-31,58.7961186,Mallee,Victoria,Visiting
192,2010-06-30,40.1108587,Mallee,Victoria,Visiting
192,2010-09-30,58.9666217,Mallee,Victoria,Visiting
192,2010-12-31,55.1975503,Mallee,Victoria,Visiting
192,2011-03-31,53.4051825,Mallee,Victoria,Visiting
192,2011-06-30,37.5089324,Mallee,Victoria,Visiting
192,2011-09-30,47.5340886,Mallee,Victoria,Visiting
192,2011-12-31,52.6369224,Mallee,Victoria,Visiting
192,2012-03-31,42.4618026,Mallee,Victoria,Visiting
192,2012-06-30,62.4290059,Mallee,Victoria,Visiting
192,2012-09-30,50.4635986,Mallee,Victoria,Visiting
192,2012-12-31,51.6724495,Mallee,Victoria,Visiting
192,2013-03-31,57.9564932,Mallee,Victoria,Visiting
192,2013-06-30,37.8962654,Mallee,Victoria,Visiting
192,2013-09-30,33.186882,Mallee,Victoria,Visiting
192,2013-12-31,39.5626507,Mallee,Victoria,Visiting
192,2014-03-31,40.7544489,Mallee,Victoria,Visiting
192,2014-06-30,60.9675818,Mallee,Victoria,Visiting
192,2014-09-30,56.6556503,Mallee,Victoria,Visiting
192,2014-12-31,69.6636302,Mallee,Victoria,Visiting
192,2015-03-31,33.894409,Mallee,Victoria,Visiting
192,2015-06-30,45.3994269,Mallee,Victoria,Visiting
192,2015-09-30,52.2812804,Mallee,Victoria,Visiting
192,2015-12-31,28.1738772,Mallee,Victoria,Visiting
192,2016-03-31,62.7003895,Mallee,Victoria,Visiting
192,2016-06-30,28.4847599,Mallee,Victoria,Visiting
192,2016-09-30,56.697499,Mallee,Victoria,Visiting
193,1997-12-31,405.242965,Melbourne,Victoria,Business
193,1998-03-31,407.6352367,Melbourne,Victoria,Business
193,1998-06-30,485.9891875,Melbourne,Victoria,Business
193,1998-09-30,429.1994886,Melbourne,Victoria,Business
193,1998-12-31,360.8326467,Melbourne,Victoria,Business
193,1999-03-31,485.7512827,Melbourne,Victoria,Business
193,1999-06-30,358.6833481,Melbourne,Victoria,Business
193,1999-09-30,425.7702322,Melbourne,Victoria,Business
193,1999-12-31,494.506317,Melbourne,Victoria,Business
193,2000-03-31,498.9839378,Melbourne,Victoria,Business
193,2000-06-30,494.8108273,Melbourne,Victoria,Business
193,2000-09-30,615.9225051,Melbourne,Victoria,Business
193,2000-12-31,503.0992997,Melbourne,Victoria,Business
193,2001-03-31,477.4244367,Melbourne,Victoria,Business
193,2001-06-30,529.7769864,Melbourne,Victoria,Business
193,2001-09-30,481.9675752,Melbourne,Victoria,Business
193,2001-12-31,415.3141894,Melbourne,Victoria,Business
193,2002-03-31,394.7554371,Melbourne,Victoria,Business
193,2002-06-30,501.6036681,Melbourne,Victoria,Business
193,2002-09-30,396.477145,Melbourne,Victoria,Business
193,2002-12-31,486.138133,Melbourne,Victoria,Business
193,2003-03-31,567.2207178,Melbourne,Victoria,Business
193,2003-06-30,481.5409972,Melbourne,Victoria,Business
193,2003-09-30,334.5083943,Melbourne,Victoria,Business
193,2003-12-31,350.2930968,Melbourne,Victoria,Business
193,2004-03-31,503.1386868,Melbourne,Victoria,Business
193,2004-06-30,495.566202,Melbourne,Victoria,Business
193,2004-09-30,401.9101742,Melbourne,Victoria,Business
193,2004-12-31,338.4379882,Melbourne,Victoria,Business
193,2005-03-31,431.3380711,Melbourne,Victoria,Business
193,2005-06-30,444.433814,Melbourne,Victoria,Business
193,2005-09-30,513.953886,Melbourne,Victoria,Business
193,2005-12-31,311.787918,Melbourne,Victoria,Business
193,2006-03-31,425.230181,Melbourne,Victoria,Business
193,2006-06-30,486.219219,Melbourne,Victoria,Business
193,2006-09-30,405.571908,Melbourne,Victoria,Business
193,2006-12-31,367.4969469,Melbourne,Victoria,Business
193,2007-03-31,457.4025061,Melbourne,Victoria,Business
193,2007-06-30,547.7240849,Melbourne,Victoria,Business
193,2007-09-30,492.3279678,Melbourne,Victoria,Business
193,2007-12-31,369.7219475,Melbourne,Victoria,Business
193,2008-03-31,454.3093196,Melbourne,Victoria,Business
193,2008-06-30,462.3018503,Melbourne,Victoria,Business
193,2008-09-30,446.1226438,Melbourne,Victoria,Business
193,2008-12-31,388.4244309,Melbourne,Victoria,Business
193,2009-03-31,482.9980645,Melbourne,Victoria,Business
193,2009-06-30,510.8128121,Melbourne,Victoria,Business
193,2009-09-30,487.8066449,Melbourne,Victoria,Business
193,2009-12-31,318.2183934,Melbourne,Victoria,Business
193,2010-03-31,431.0484576,Melbourne,Victoria,Business
193,2010-06-30,515.3093656,Melbourne,Victoria,Business
193,2010-09-30,459.6074606,Melbourne,Victoria,Business
193,2010-12-31,419.568865,Melbourne,Victoria,Business
193,2011-03-31,510.8746013,Melbourne,Victoria,Business
193,2011-06-30,500.3794608,Melbourne,Victoria,Business
193,2011-09-30,458.7135265,Melbourne,Victoria,Business
193,2011-12-31,366.4582434,Melbourne,Victoria,Business
193,2012-03-31,413.7229915,Melbourne,Victoria,Business
193,2012-06-30,589.399102,Melbourne,Victoria,Business
193,2012-09-30,521.37004,Melbourne,Victoria,Business
193,2012-12-31,375.1277948,Melbourne,Victoria,Business
193,2013-03-31,495.8176056,Melbourne,Victoria,Business
193,2013-06-30,484.9067469,Melbourne,Victoria,Business
193,2013-09-30,467.6878841,Melbourne,Victoria,Business
193,2013-12-31,464.3947534,Melbourne,Victoria,Business
193,2014-03-31,606.16427,Melbourne,Victoria,Business
193,2014-06-30,608.9352869,Melbourne,Victoria,Business
193,2014-09-30,498.7424558,Melbourne,Victoria,Business
193,2014-12-31,543.2760624,Melbourne,Victoria,Business
193,2015-03-31,609.1118125,Melbourne,Victoria,Business
193,2015-06-30,666.4579687,Melbourne,Victoria,Business
193,2015-09-30,559.6847726,Melbourne,Victoria,Business
193,2015-12-31,463.8272099,Melbourne,Victoria,Business
193,2016-03-31,620.1808431,Melbourne,Victoria,Business
193,2016-06-30,579.0105656,Melbourne,Victoria,Business
193,2016-09-30,655.8249409,Melbourne,Victoria,Business
194,1997-12-31,427.8277995,Melbourne,Victoria,Holiday
194,1998-03-31,424.1919246,Melbourne,Victoria,Holiday
194,1998-06-30,449.5515081,Melbourne,Victoria,Holiday
194,1998-09-30,450.6995818,Melbourne,Victoria,Holiday
194,1998-12-31,412.358542,Melbourne,Victoria,Holiday
194,1999-03-31,354.5456139,Melbourne,Victoria,Holiday
194,1999-06-30,361.734784,Melbourne,Victoria,Holiday
194,1999-09-30,341.8413327,Melbourne,Victoria,Holiday
194,1999-12-31,433.5958921,Melbourne,Victoria,Holiday
194,2000-03-31,402.7470423,Melbourne,Victoria,Holiday
194,2000-06-30,409.3260291,Melbourne,Victoria,Holiday
194,2000-09-30,324.7613222,Melbourne,Victoria,Holiday
194,2000-12-31,455.7362993,Melbourne,Victoria,Holiday
194,2001-03-31,451.7493645,Melbourne,Victoria,Holiday
194,2001-06-30,397.8559348,Melbourne,Victoria,Holiday
194,2001-09-30,391.749707,Melbourne,Victoria,Holiday
194,2001-12-31,435.5092319,Melbourne,Victoria,Holiday
194,2002-03-31,374.4144026,Melbourne,Victoria,Holiday
194,2002-06-30,463.421135,Melbourne,Victoria,Holiday
194,2002-09-30,363.9586962,Melbourne,Victoria,Holiday
194,2002-12-31,441.905474,Melbourne,Victoria,Holiday
194,2003-03-31,413.3084333,Melbourne,Victoria,Holiday
194,2003-06-30,404.7842664,Melbourne,Victoria,Holiday
194,2003-09-30,395.2815615,Melbourne,Victoria,Holiday
194,2003-12-31,421.634462,Melbourne,Victoria,Holiday
194,2004-03-31,409.1016419,Melbourne,Victoria,Holiday
194,2004-06-30,423.0753251,Melbourne,Victoria,Holiday
194,2004-09-30,376.1389839,Melbourne,Victoria,Holiday
194,2004-12-31,455.7335766,Melbourne,Victoria,Holiday
194,2005-03-31,392.5334514,Melbourne,Victoria,Holiday
194,2005-06-30,428.2250445,Melbourne,Victoria,Holiday
194,2005-09-30,413.2752235,Melbourne,Victoria,Holiday
194,2005-12-31,634.468245,Melbourne,Victoria,Holiday
194,2006-03-31,501.927828,Melbourne,Victoria,Holiday
194,2006-06-30,373.032722,Melbourne,Victoria,Holiday
194,2006-09-30,505.38232,Melbourne,Victoria,Holiday
194,2006-12-31,438.0108603,Melbourne,Victoria,Holiday
194,2007-03-31,508.3947562,Melbourne,Victoria,Holiday
194,2007-06-30,513.2511688,Melbourne,Victoria,Holiday
194,2007-09-30,470.1438335,Melbourne,Victoria,Holiday
194,2007-12-31,613.1167943,Melbourne,Victoria,Holiday
194,2008-03-31,477.3790242,Melbourne,Victoria,Holiday
194,2008-06-30,583.1511326,Melbourne,Victoria,Holiday
194,2008-09-30,517.6662424,Melbourne,Victoria,Holiday
194,2008-12-31,465.7143059,Melbourne,Victoria,Holiday
194,2009-03-31,519.8176761,Melbourne,Victoria,Holiday
194,2009-06-30,541.0365177,Melbourne,Victoria,Holiday
194,2009-09-30,471.9418097,Melbourne,Victoria,Holiday
194,2009-12-31,602.3998486,Melbourne,Victoria,Holiday
194,2010-03-31,494.2426404,Melbourne,Victoria,Holiday
194,2010-06-30,559.9739953,Melbourne,Victoria,Holiday
194,2010-09-30,567.4593016,Melbourne,Victoria,Holiday
194,2010-12-31,597.6033275,Melbourne,Victoria,Holiday
194,2011-03-31,594.8467537,Melbourne,Victoria,Holiday
194,2011-06-30,582.8193689,Melbourne,Victoria,Holiday
194,2011-09-30,484.8996159,Melbourne,Victoria,Holiday
194,2011-12-31,599.4215831,Melbourne,Victoria,Holiday
194,2012-03-31,556.7274819,Melbourne,Victoria,Holiday
194,2012-06-30,592.4845769,Melbourne,Victoria,Holiday
194,2012-09-30,613.008284,Melbourne,Victoria,Holiday
194,2012-12-31,546.9895945,Melbourne,Victoria,Holiday
194,2013-03-31,594.7078854,Melbourne,Victoria,Holiday
194,2013-06-30,629.7198365,Melbourne,Victoria,Holiday
194,2013-09-30,551.1775901,Melbourne,Victoria,Holiday
194,2013-12-31,603.8386069,Melbourne,Victoria,Holiday
194,2014-03-31,556.0084284,Melbourne,Victoria,Holiday
194,2014-06-30,544.1531903,Melbourne,Victoria,Holiday
194,2014-09-30,581.6905525,Melbourne,Victoria,Holiday
194,2014-12-31,744.5428202,Melbourne,Victoria,Holiday
194,2015-03-31,588.7671502,Melbourne,Victoria,Holiday
194,2015-06-30,553.2894826,Melbourne,Victoria,Holiday
194,2015-09-30,642.6418964,Melbourne,Victoria,Holiday
194,2015-12-31,733.01135,Melbourne,Victoria,Holiday
194,2016-03-31,611.1261341,Melbourne,Victoria,Holiday
194,2016-06-30,662.5029595,Melbourne,Victoria,Holiday
194,2016-09-30,632.0378299,Melbourne,Victoria,Holiday
195,1997-12-31,79.9098538,Melbourne,Victoria,Other
195,1998-03-31,72.9028504,Melbourne,Victoria,Other
195,1998-06-30,57.5693013,Melbourne,Victoria,Other
195,1998-09-30,56.6439903,Melbourne,Victoria,Other
195,1998-12-31,53.0370606,Melbourne,Victoria,Other
195,1999-03-31,72.1204909,Melbourne,Victoria,Other
195,1999-06-30,67.6907539,Melbourne,Victoria,Other
195,1999-09-30,69.766316,Melbourne,Victoria,Other
195,1999-12-31,65.9717074,Melbourne,Victoria,Other
195,2000-03-31,51.4649033,Melbourne,Victoria,Other
195,2000-06-30,103.934157,Melbourne,Victoria,Other
195,2000-09-30,87.919751,Melbourne,Victoria,Other
195,2000-12-31,79.096566,Melbourne,Victoria,Other
195,2001-03-31,110.8584253,Melbourne,Victoria,Other
195,2001-06-30,109.1120838,Melbourne,Victoria,Other
195,2001-09-30,111.8376231,Melbourne,Victoria,Other
195,2001-12-31,54.2799902,Melbourne,Victoria,Other
195,2002-03-31,74.2912553,Melbourne,Victoria,Other
195,2002-06-30,88.7968272,Melbourne,Victoria,Other
195,2002-09-30,118.9560686,Melbourne,Victoria,Other
195,2002-12-31,50.5262322,Melbourne,Victoria,Other
195,2003-03-31,68.8738921,Melbourne,Victoria,Other
195,2003-06-30,64.1031846,Melbourne,Victoria,Other
195,2003-09-30,84.0842253,Melbourne,Victoria,Other
195,2003-12-31,117.365986,Melbourne,Victoria,Other
195,2004-03-31,98.4744682,Melbourne,Victoria,Other
195,2004-06-30,59.9302131,Melbourne,Victoria,Other
195,2004-09-30,62.3942223,Melbourne,Victoria,Other
195,2004-12-31,94.254405,Melbourne,Victoria,Other
195,2005-03-31,93.6930297,Melbourne,Victoria,Other
195,2005-06-30,105.6658384,Melbourne,Victoria,Other
195,2005-09-30,97.0060675,Melbourne,Victoria,Other
195,2005-12-31,104.090759,Melbourne,Victoria,Other
195,2006-03-31,86.519932,Melbourne,Victoria,Other
195,2006-06-30,80.907922,Melbourne,Victoria,Other
