ts_id,date,total,State,Gender,Legal,Indigenous
20,2010-06-30,7,NT,Female,Sentenced,Non-ATSI
20,2010-09-30,7,NT,Female,Sentenced,Non-ATSI
20,2010-12-31,5,NT,Female,Sentenced,Non-ATSI
20,2011-03-31,4,NT,Female,Sentenced,Non-ATSI
20,2011-06-30,7,NT,Female,Sentenced,Non-ATSI
20,2011-09-30,6,NT,Female,Sentenced,Non-ATSI
20,2011-12-31,8,NT,Female,Sentenced,Non-ATSI
20,2012-03-31,8,NT,Female,Sentenced,Non-ATSI
20,2012-06-30,8,NT,Female,Sentenced,Non-ATSI
20,2012-09-30,9,NT,Female,Sentenced,Non-ATSI
20,2012-12-31,9,NT,Female,Sentenced,Non-ATSI
20,2013-03-31,9,NT,Female,Sentenced,Non-ATSI
20,2013-06-30,7,NT,Female,Sentenced,Non-ATSI
20,2013-09-30,6,NT,Female,Sentenced,Non-ATSI
20,2013-12-31,7,NT,Female,Sentenced,Non-ATSI
20,2014-03-31,13,NT,Female,Sentenced,Non-ATSI
20,2014-06-30,10,NT,Female,Sentenced,Non-ATSI
20,2014-09-30,9,NT,Female,Sentenced,Non-ATSI
20,2014-12-31,9,NT,Female,Sentenced,Non-ATSI
20,2015-03-31,10,NT,Female,Sentenced,Non-ATSI
20,2015-06-30,10,NT,Female,Sentenced,Non-ATSI
20,2015-09-30,11,NT,Female,Sentenced,Non-ATSI
20,2015-12-31,30,NT,Female,Sentenced,Non-ATSI
20,2016-03-31,14,NT,Female,Sentenced,Non-ATSI
20,2016-06-30,12,NT,Female,Sentenced,Non-ATSI
20,2016-09-30,11,NT,Female,Sentenced,Non-ATSI
20,2016-12-31,13,NT,Female,Sentenced,Non-ATSI
21,2005-03-31,102,NT,Male,Remanded,ATSI
21,2005-06-30,99,NT,Male,Remanded,ATSI
21,2005-09-30,94,NT,Male,Remanded,ATSI
21,2005-12-31,96,NT,Male,Remanded,ATSI
21,2006-03-31,119,NT,Male,Remanded,ATSI
21,2006-06-30,121,NT,Male,Remanded,ATSI
21,2006-09-30,135,NT,Male,Remanded,ATSI
21,2006-12-31,150,NT,Male,Remanded,ATSI
21,2007-03-31,130,NT,Male,Remanded,ATSI
21,2007-06-30,139,NT,Male,Remanded,ATSI
21,2007-09-30,127,NT,Male,Remanded,ATSI
21,2007-12-31,137,NT,Male,Remanded,ATSI
21,2008-03-31,167,NT,Male,Remanded,ATSI
21,2008-06-30,155,NT,Male,Remanded,ATSI
21,2008-09-30,163,NT,Male,Remanded,ATSI
21,2008-12-31,169,NT,Male,Remanded,ATSI
21,2009-03-31,227,NT,Male,Remanded,ATSI
21,2009-06-30,206,NT,Male,Remanded,ATSI
21,2009-09-30,184,NT,Male,Remanded,ATSI
21,2009-12-31,178,NT,Male,Remanded,ATSI
21,2010-03-31,202,NT,Male,Remanded,ATSI
21,2010-06-30,181,NT,Male,Remanded,ATSI
21,2010-09-30,190,NT,Male,Remanded,ATSI
21,2010-12-31,217,NT,Male,Remanded,ATSI
21,2011-03-31,225,NT,Male,Remanded,ATSI
21,2011-06-30,251,NT,Male,Remanded,ATSI
21,2011-09-30,219,NT,Male,Remanded,ATSI
21,2011-12-31,209,NT,Male,Remanded,ATSI
21,2012-03-31,258,NT,Male,Remanded,ATSI
21,2012-06-30,265,NT,Male,Remanded,ATSI
21,2012-09-30,257,NT,Male,Remanded,ATSI
21,2012-12-31,238,NT,Male,Remanded,ATSI
21,2013-03-31,292,NT,Male,Remanded,ATSI
21,2013-06-30,279,NT,Male,Remanded,ATSI
21,2013-09-30,297,NT,Male,Remanded,ATSI
21,2013-12-31,356,NT,Male,Remanded,ATSI
21,2014-03-31,401,NT,Male,Remanded,ATSI
21,2014-06-30,375,NT,Male,Remanded,ATSI
21,2014-09-30,320,NT,Male,Remanded,ATSI
21,2014-12-31,344,NT,Male,Remanded,ATSI
21,2015-03-31,391,NT,Male,Remanded,ATSI
21,2015-06-30,334,NT,Male,Remanded,ATSI
21,2015-09-30,342,NT,Male,Remanded,ATSI
21,2015-12-31,343,NT,Male,Remanded,ATSI
21,2016-03-31,395,NT,Male,Remanded,ATSI
21,2016-06-30,398,NT,Male,Remanded,ATSI
21,2016-09-30,342,NT,Male,Remanded,ATSI
21,2016-12-31,335,NT,Male,Remanded,ATSI
22,2005-03-31,45,NT,Male,Remanded,Non-ATSI
22,2005-06-30,41,NT,Male,Remanded,Non-ATSI
22,2005-09-30,29,NT,Male,Remanded,Non-ATSI
22,2005-12-31,29,NT,Male,Remanded,Non-ATSI
22,2006-03-31,22,NT,Male,Remanded,Non-ATSI
22,2006-06-30,19,NT,Male,Remanded,Non-ATSI
22,2006-09-30,23,NT,Male,Remanded,Non-ATSI
22,2006-12-31,25,NT,Male,Remanded,Non-ATSI
22,2007-03-31,28,NT,Male,Remanded,Non-ATSI
22,2007-06-30,36,NT,Male,Remanded,Non-ATSI
22,2007-09-30,22,NT,Male,Remanded,Non-ATSI
22,2007-12-31,22,NT,Male,Remanded,Non-ATSI
22,2008-03-31,32,NT,Male,Remanded,Non-ATSI
22,2008-06-30,32,NT,Male,Remanded,Non-ATSI
22,2008-09-30,36,NT,Male,Remanded,Non-ATSI
22,2008-12-31,44,NT,Male,Remanded,Non-ATSI
22,2009-03-31,38,NT,Male,Remanded,Non-ATSI
22,2009-06-30,49,NT,Male,Remanded,Non-ATSI
22,2009-09-30,47,NT,Male,Remanded,Non-ATSI
22,2009-12-31,48,NT,Male,Remanded,Non-ATSI
22,2010-03-31,42,NT,Male,Remanded,Non-ATSI
22,2010-06-30,45,NT,Male,Remanded,Non-ATSI
22,2010-09-30,42,NT,Male,Remanded,Non-ATSI
22,2010-12-31,28,NT,Male,Remanded,Non-ATSI
22,2011-03-31,43,NT,Male,Remanded,Non-ATSI
22,2011-06-30,43,NT,Male,Remanded,Non-ATSI
22,2011-09-30,51,NT,Male,Remanded,Non-ATSI
22,2011-12-31,45,NT,Male,Remanded,Non-ATSI
22,2012-03-31,40,NT,Male,Remanded,Non-ATSI
22,2012-06-30,37,NT,Male,Remanded,Non-ATSI
22,2012-09-30,45,NT,Male,Remanded,Non-ATSI
22,2012-12-31,44,NT,Male,Remanded,Non-ATSI
22,2013-03-31,43,NT,Male,Remanded,Non-ATSI
22,2013-06-30,37,NT,Male,Remanded,Non-ATSI
22,2013-09-30,43,NT,Male,Remanded,Non-ATSI
22,2013-12-31,36,NT,Male,Remanded,Non-ATSI
22,2014-03-31,46,NT,Male,Remanded,Non-ATSI
22,2014-06-30,53,NT,Male,Remanded,Non-ATSI
22,2014-09-30,62,NT,Male,Remanded,Non-ATSI
22,2014-12-31,75,NT,Male,Remanded,Non-ATSI
22,2015-03-31,71,NT,Male,Remanded,Non-ATSI
22,2015-06-30,70,NT,Male,Remanded,Non-ATSI
22,2015-09-30,71,NT,Male,Remanded,Non-ATSI
22,2015-12-31,65,NT,Male,Remanded,Non-ATSI
22,2016-03-31,86,NT,Male,Remanded,Non-ATSI
22,2016-06-30,82,NT,Male,Remanded,Non-ATSI
22,2016-09-30,75,NT,Male,Remanded,Non-ATSI
22,2016-12-31,69,NT,Male,Remanded,Non-ATSI
23,2005-03-31,496,NT,Male,Sentenced,ATSI
23,2005-06-30,526,NT,Male,Sentenced,ATSI
23,2005-09-30,529,NT,Male,Sentenced,ATSI
23,2005-12-31,490,NT,Male,Sentenced,ATSI
23,2006-03-31,517,NT,Male,Sentenced,ATSI
23,2006-06-30,530,NT,Male,Sentenced,ATSI
23,2006-09-30,481,NT,Male,Sentenced,ATSI
23,2006-12-31,493,NT,Male,Sentenced,ATSI
23,2007-03-31,521,NT,Male,Sentenced,ATSI
23,2007-06-30,565,NT,Male,Sentenced,ATSI
23,2007-09-30,553,NT,Male,Sentenced,ATSI
23,2007-12-31,523,NT,Male,Sentenced,ATSI
23,2008-03-31,537,NT,Male,Sentenced,ATSI
23,2008-06-30,556,NT,Male,Sentenced,ATSI
23,2008-09-30,578,NT,Male,Sentenced,ATSI
23,2008-12-31,594,NT,Male,Sentenced,ATSI
23,2009-03-31,645,NT,Male,Sentenced,ATSI
23,2009-06-30,647,NT,Male,Sentenced,ATSI
23,2009-09-30,633,NT,Male,Sentenced,ATSI
23,2009-12-31,655,NT,Male,Sentenced,ATSI
23,2010-03-31,651,NT,Male,Sentenced,ATSI
23,2010-06-30,689,NT,Male,Sentenced,ATSI
23,2010-09-30,651,NT,Male,Sentenced,ATSI
23,2010-12-31,693,NT,Male,Sentenced,ATSI
23,2011-03-31,706,NT,Male,Sentenced,ATSI
23,2011-06-30,722,NT,Male,Sentenced,ATSI
23,2011-09-30,769,NT,Male,Sentenced,ATSI
23,2011-12-31,791,NT,Male,Sentenced,ATSI
23,2012-03-31,834,NT,Male,Sentenced,ATSI
23,2012-06-30,857,NT,Male,Sentenced,ATSI
23,2012-09-30,849,NT,Male,Sentenced,ATSI
23,2012-12-31,895,NT,Male,Sentenced,ATSI
23,2013-03-31,925,NT,Male,Sentenced,ATSI
23,2013-06-30,938,NT,Male,Sentenced,ATSI
23,2013-09-30,844,NT,Male,Sentenced,ATSI
23,2013-12-31,873,NT,Male,Sentenced,ATSI
23,2014-03-31,828,NT,Male,Sentenced,ATSI
23,2014-06-30,851,NT,Male,Sentenced,ATSI
23,2014-09-30,873,NT,Male,Sentenced,ATSI
23,2014-12-31,893,NT,Male,Sentenced,ATSI
23,2015-03-31,908,NT,Male,Sentenced,ATSI
23,2015-06-30,933,NT,Male,Sentenced,ATSI
23,2015-09-30,879,NT,Male,Sentenced,ATSI
23,2015-12-31,894,NT,Male,Sentenced,ATSI
23,2016-03-31,930,NT,Male,Sentenced,ATSI
23,2016-06-30,919,NT,Male,Sentenced,ATSI
23,2016-09-30,918,NT,Male,Sentenced,ATSI
23,2016-12-31,909,NT,Male,Sentenced,ATSI
24,2005-03-31,117,NT,Male,Sentenced,Non-ATSI
24,2005-06-30,128,NT,Male,Sentenced,Non-ATSI
24,2005-09-30,120,NT,Male,Sentenced,Non-ATSI
24,2005-12-31,119,NT,Male,Sentenced,Non-ATSI
24,2006-03-31,119,NT,Male,Sentenced,Non-ATSI
24,2006-06-30,113,NT,Male,Sentenced,Non-ATSI
24,2006-09-30,101,NT,Male,Sentenced,Non-ATSI
24,2006-12-31,113,NT,Male,Sentenced,Non-ATSI
24,2007-03-31,114,NT,Male,Sentenced,Non-ATSI
24,2007-06-30,120,NT,Male,Sentenced,Non-ATSI
24,2007-09-30,117,NT,Male,Sentenced,Non-ATSI
24,2007-12-31,120,NT,Male,Sentenced,Non-ATSI
24,2008-03-31,123,NT,Male,Sentenced,Non-ATSI
24,2008-06-30,123,NT,Male,Sentenced,Non-ATSI
24,2008-09-30,121,NT,Male,Sentenced,Non-ATSI
24,2008-12-31,119,NT,Male,Sentenced,Non-ATSI
24,2009-03-31,142,NT,Male,Sentenced,Non-ATSI
24,2009-06-30,131,NT,Male,Sentenced,Non-ATSI
24,2009-09-30,130,NT,Male,Sentenced,Non-ATSI
24,2009-12-31,140,NT,Male,Sentenced,Non-ATSI
24,2010-03-31,153,NT,Male,Sentenced,Non-ATSI
24,2010-06-30,148,NT,Male,Sentenced,Non-ATSI
24,2010-09-30,164,NT,Male,Sentenced,Non-ATSI
24,2010-12-31,155,NT,Male,Sentenced,Non-ATSI
24,2011-03-31,149,NT,Male,Sentenced,Non-ATSI
24,2011-06-30,173,NT,Male,Sentenced,Non-ATSI
24,2011-09-30,165,NT,Male,Sentenced,Non-ATSI
24,2011-12-31,177,NT,Male,Sentenced,Non-ATSI
24,2012-03-31,180,NT,Male,Sentenced,Non-ATSI
24,2012-06-30,178,NT,Male,Sentenced,Non-ATSI
24,2012-09-30,176,NT,Male,Sentenced,Non-ATSI
24,2012-12-31,179,NT,Male,Sentenced,Non-ATSI
24,2013-03-31,181,NT,Male,Sentenced,Non-ATSI
24,2013-06-30,165,NT,Male,Sentenced,Non-ATSI
24,2013-09-30,137,NT,Male,Sentenced,Non-ATSI
24,2013-12-31,147,NT,Male,Sentenced,Non-ATSI
24,2014-03-31,138,NT,Male,Sentenced,Non-ATSI
24,2014-06-30,142,NT,Male,Sentenced,Non-ATSI
24,2014-09-30,151,NT,Male,Sentenced,Non-ATSI
24,2014-12-31,142,NT,Male,Sentenced,Non-ATSI
24,2015-03-31,150,NT,Male,Sentenced,Non-ATSI
24,2015-06-30,161,NT,Male,Sentenced,Non-ATSI
24,2015-09-30,162,NT,Male,Sentenced,Non-ATSI
24,2015-12-31,152,NT,Male,Sentenced,Non-ATSI
24,2016-03-31,176,NT,Male,Sentenced,Non-ATSI
24,2016-06-30,170,NT,Male,Sentenced,Non-ATSI
24,2016-09-30,169,NT,Male,Sentenced,Non-ATSI
24,2016-12-31,167,NT,Male,Sentenced,Non-ATSI
25,2005-03-31,23,QLD,Female,Remanded,ATSI
25,2005-06-30,26,QLD,Female,Remanded,ATSI
25,2005-09-30,24,QLD,Female,Remanded,ATSI
25,2005-12-31,22,QLD,Female,Remanded,ATSI
25,2006-03-31,20,QLD,Female,Remanded,ATSI
25,2006-06-30,22,QLD,Female,Remanded,ATSI
25,2006-09-30,24,QLD,Female,Remanded,ATSI
25,2006-12-31,30,QLD,Female,Remanded,ATSI
25,2007-03-31,31,QLD,Female,Remanded,ATSI
25,2007-06-30,31,QLD,Female,Remanded,ATSI
25,2007-09-30,33,QLD,Female,Remanded,ATSI
25,2007-12-31,24,QLD,Female,Remanded,ATSI
25,2008-03-31,34,QLD,Female,Remanded,ATSI
25,2008-06-30,39,QLD,Female,Remanded,ATSI
25,2008-09-30,39,QLD,Female,Remanded,ATSI
25,2008-12-31,28,QLD,Female,Remanded,ATSI
25,2009-03-31,29,QLD,Female,Remanded,ATSI
25,2009-06-30,30,QLD,Female,Remanded,ATSI
25,2009-09-30,31,QLD,Female,Remanded,ATSI
25,2009-12-31,26,QLD,Female,Remanded,ATSI
25,2010-03-31,33,QLD,Female,Remanded,ATSI
25,2010-06-30,37,QLD,Female,Remanded,ATSI
25,2010-09-30,35,QLD,Female,Remanded,ATSI
25,2010-12-31,30,QLD,Female,Remanded,ATSI
25,2011-03-31,33,QLD,Female,Remanded,ATSI
25,2011-06-30,31,QLD,Female,Remanded,ATSI
25,2011-09-30,36,QLD,Female,Remanded,ATSI
25,2011-12-31,33,QLD,Female,Remanded,ATSI
25,2012-03-31,31,QLD,Female,Remanded,ATSI
25,2012-06-30,38,QLD,Female,Remanded,ATSI
25,2012-09-30,41,QLD,Female,Remanded,ATSI
25,2012-12-31,40,QLD,Female,Remanded,ATSI
25,2013-03-31,41,QLD,Female,Remanded,ATSI
25,2013-06-30,43,QLD,Female,Remanded,ATSI
25,2013-09-30,44,QLD,Female,Remanded,ATSI
25,2013-12-31,50,QLD,Female,Remanded,ATSI
25,2014-03-31,53,QLD,Female,Remanded,ATSI
25,2014-06-30,54,QLD,Female,Remanded,ATSI
25,2014-09-30,56,QLD,Female,Remanded,ATSI
25,2014-12-31,54,QLD,Female,Remanded,ATSI
25,2015-03-31,52,QLD,Female,Remanded,ATSI
25,2015-06-30,52,QLD,Female,Remanded,ATSI
25,2015-09-30,52,QLD,Female,Remanded,ATSI
25,2015-12-31,61,QLD,Female,Remanded,ATSI
25,2016-03-31,78,QLD,Female,Remanded,ATSI
25,2016-06-30,79,QLD,Female,Remanded,ATSI
25,2016-09-30,71,QLD,Female,Remanded,ATSI
25,2016-12-31,71,QLD,Female,Remanded,ATSI
26,2005-03-31,58,QLD,Female,Remanded,Non-ATSI
26,2005-06-30,55,QLD,Female,Remanded,Non-ATSI
26,2005-09-30,52,QLD,Female,Remanded,Non-ATSI
26,2005-12-31,59,QLD,Female,Remanded,Non-ATSI
26,2006-03-31,60,QLD,Female,Remanded,Non-ATSI
26,2006-06-30,60,QLD,Female,Remanded,Non-ATSI
26,2006-09-30,65,QLD,Female,Remanded,Non-ATSI
26,2006-12-31,65,QLD,Female,Remanded,Non-ATSI
26,2007-03-31,77,QLD,Female,Remanded,Non-ATSI
26,2007-06-30,77,QLD,Female,Remanded,Non-ATSI
26,2007-09-30,72,QLD,Female,Remanded,Non-ATSI
26,2007-12-31,72,QLD,Female,Remanded,Non-ATSI
26,2008-03-31,67,QLD,Female,Remanded,Non-ATSI
26,2008-06-30,64,QLD,Female,Remanded,Non-ATSI
26,2008-09-30,70,QLD,Female,Remanded,Non-ATSI
26,2008-12-31,62,QLD,Female,Remanded,Non-ATSI
26,2009-03-31,56,QLD,Female,Remanded,Non-ATSI
26,2009-06-30,59,QLD,Female,Remanded,Non-ATSI
26,2009-09-30,55,QLD,Female,Remanded,Non-ATSI
26,2009-12-31,58,QLD,Female,Remanded,Non-ATSI
26,2010-03-31,63,QLD,Female,Remanded,Non-ATSI
26,2010-06-30,66,QLD,Female,Remanded,Non-ATSI
26,2010-09-30,57,QLD,Female,Remanded,Non-ATSI
26,2010-12-31,53,QLD,Female,Remanded,Non-ATSI
26,2011-03-31,45,QLD,Female,Remanded,Non-ATSI
26,2011-06-30,45,QLD,Female,Remanded,Non-ATSI
26,2011-09-30,57,QLD,Female,Remanded,Non-ATSI
26,2011-12-31,55,QLD,Female,Remanded,Non-ATSI
26,2012-03-31,63,QLD,Female,Remanded,Non-ATSI
26,2012-06-30,63,QLD,Female,Remanded,Non-ATSI
26,2012-09-30,64,QLD,Female,Remanded,Non-ATSI
26,2012-12-31,64,QLD,Female,Remanded,Non-ATSI
26,2013-03-31,77,QLD,Female,Remanded,Non-ATSI
26,2013-06-30,90,QLD,Female,Remanded,Non-ATSI
26,2013-09-30,89,QLD,Female,Remanded,Non-ATSI
26,2013-12-31,99,QLD,Female,Remanded,Non-ATSI
26,2014-03-31,108,QLD,Female,Remanded,Non-ATSI
26,2014-06-30,109,QLD,Female,Remanded,Non-ATSI
26,2014-09-30,107,QLD,Female,Remanded,Non-ATSI
26,2014-12-31,107,QLD,Female,Remanded,Non-ATSI
26,2015-03-31,104,QLD,Female,Remanded,Non-ATSI
26,2015-06-30,122,QLD,Female,Remanded,Non-ATSI
26,2015-09-30,131,QLD,Female,Remanded,Non-ATSI
26,2015-12-31,135,QLD,Female,Remanded,Non-ATSI
26,2016-03-31,148,QLD,Female,Remanded,Non-ATSI
26,2016-06-30,152,QLD,Female,Remanded,Non-ATSI
26,2016-09-30,150,QLD,Female,Remanded,Non-ATSI
26,2016-12-31,159,QLD,Female,Remanded,Non-ATSI
27,2005-03-31,71,QLD,Female,Sentenced,ATSI
27,2005-06-30,70,QLD,Female,Sentenced,ATSI
27,2005-09-30,75,QLD,Female,Sentenced,ATSI
27,2005-12-31,86,QLD,Female,Sentenced,ATSI
27,2006-03-31,79,QLD,Female,Sentenced,ATSI
27,2006-06-30,91,QLD,Female,Sentenced,ATSI
27,2006-09-30,93,QLD,Female,Sentenced,ATSI
27,2006-12-31,88,QLD,Female,Sentenced,ATSI
27,2007-03-31,90,QLD,Female,Sentenced,ATSI
27,2007-06-30,102,QLD,Female,Sentenced,ATSI
27,2007-09-30,72,QLD,Female,Sentenced,ATSI
27,2007-12-31,78,QLD,Female,Sentenced,ATSI
27,2008-03-31,79,QLD,Female,Sentenced,ATSI
27,2008-06-30,71,QLD,Female,Sentenced,ATSI
27,2008-09-30,83,QLD,Female,Sentenced,ATSI
27,2008-12-31,86,QLD,Female,Sentenced,ATSI
27,2009-03-31,89,QLD,Female,Sentenced,ATSI
27,2009-06-30,93,QLD,Female,Sentenced,ATSI
27,2009-09-30,88,QLD,Female,Sentenced,ATSI
27,2009-12-31,102,QLD,Female,Sentenced,ATSI
27,2010-03-31,91,QLD,Female,Sentenced,ATSI
27,2010-06-30,100,QLD,Female,Sentenced,ATSI
27,2010-09-30,104,QLD,Female,Sentenced,ATSI
27,2010-12-31,109,QLD,Female,Sentenced,ATSI
27,2011-03-31,121,QLD,Female,Sentenced,ATSI
27,2011-06-30,126,QLD,Female,Sentenced,ATSI
27,2011-09-30,113,QLD,Female,Sentenced,ATSI
27,2011-12-31,113,QLD,Female,Sentenced,ATSI
27,2012-03-31,120,QLD,Female,Sentenced,ATSI
27,2012-06-30,127,QLD,Female,Sentenced,ATSI
27,2012-09-30,125,QLD,Female,Sentenced,ATSI
27,2012-12-31,118,QLD,Female,Sentenced,ATSI
27,2013-03-31,127,QLD,Female,Sentenced,ATSI
27,2013-06-30,135,QLD,Female,Sentenced,ATSI
27,2013-09-30,147,QLD,Female,Sentenced,ATSI
27,2013-12-31,153,QLD,Female,Sentenced,ATSI
27,2014-03-31,167,QLD,Female,Sentenced,ATSI
27,2014-06-30,167,QLD,Female,Sentenced,ATSI
27,2014-09-30,171,QLD,Female,Sentenced,ATSI
27,2014-12-31,185,QLD,Female,Sentenced,ATSI
27,2015-03-31,173,QLD,Female,Sentenced,ATSI
27,2015-06-30,174,QLD,Female,Sentenced,ATSI
27,2015-09-30,170,QLD,Female,Sentenced,ATSI
27,2015-12-31,159,QLD,Female,Sentenced,ATSI
27,2016-03-31,159,QLD,Female,Sentenced,ATSI
27,2016-06-30,160,QLD,Female,Sentenced,ATSI
27,2016-09-30,169,QLD,Female,Sentenced,ATSI
27,2016-12-31,194,QLD,Female,Sentenced,ATSI
28,2005-03-31,202,QLD,Female,Sentenced,Non-ATSI
28,2005-06-30,207,QLD,Female,Sentenced,Non-ATSI
28,2005-09-30,213,QLD,Female,Sentenced,Non-ATSI
28,2005-12-31,204,QLD,Female,Sentenced,Non-ATSI
28,2006-03-31,206,QLD,Female,Sentenced,Non-ATSI
28,2006-06-30,207,QLD,Female,Sentenced,Non-ATSI
28,2006-09-30,221,QLD,Female,Sentenced,Non-ATSI
28,2006-12-31,232,QLD,Female,Sentenced,Non-ATSI
28,2007-03-31,220,QLD,Female,Sentenced,Non-ATSI
28,2007-06-30,230,QLD,Female,Sentenced,Non-ATSI
28,2007-09-30,226,QLD,Female,Sentenced,Non-ATSI
28,2007-12-31,232,QLD,Female,Sentenced,Non-ATSI
28,2008-03-31,226,QLD,Female,Sentenced,Non-ATSI
28,2008-06-30,232,QLD,Female,Sentenced,Non-ATSI
28,2008-09-30,241,QLD,Female,Sentenced,Non-ATSI
28,2008-12-31,267,QLD,Female,Sentenced,Non-ATSI
28,2009-03-31,247,QLD,Female,Sentenced,Non-ATSI
28,2009-06-30,252,QLD,Female,Sentenced,Non-ATSI
28,2009-09-30,239,QLD,Female,Sentenced,Non-ATSI
28,2009-12-31,234,QLD,Female,Sentenced,Non-ATSI
28,2010-03-31,236,QLD,Female,Sentenced,Non-ATSI
28,2010-06-30,243,QLD,Female,Sentenced,Non-ATSI
28,2010-09-30,238,QLD,Female,Sentenced,Non-ATSI
28,2010-12-31,216,QLD,Female,Sentenced,Non-ATSI
28,2011-03-31,202,QLD,Female,Sentenced,Non-ATSI
28,2011-06-30,221,QLD,Female,Sentenced,Non-ATSI
28,2011-09-30,221,QLD,Female,Sentenced,Non-ATSI
28,2011-12-31,279,QLD,Female,Sentenced,Non-ATSI
28,2012-03-31,222,QLD,Female,Sentenced,Non-ATSI
28,2012-06-30,233,QLD,Female,Sentenced,Non-ATSI
28,2012-09-30,246,QLD,Female,Sentenced,Non-ATSI
28,2012-12-31,252,QLD,Female,Sentenced,Non-ATSI
28,2013-03-31,260,QLD,Female,Sentenced,Non-ATSI
28,2013-06-30,279,QLD,Female,Sentenced,Non-ATSI
28,2013-09-30,291,QLD,Female,Sentenced,Non-ATSI
28,2013-12-31,313,QLD,Female,Sentenced,Non-ATSI
28,2014-03-31,318,QLD,Female,Sentenced,Non-ATSI
28,2014-06-30,321,QLD,Female,Sentenced,Non-ATSI
28,2014-09-30,327,QLD,Female,Sentenced,Non-ATSI
28,2014-12-31,337,QLD,Female,Sentenced,Non-ATSI
28,2015-03-31,326,QLD,Female,Sentenced,Non-ATSI
28,2015-06-30,328,QLD,Female,Sentenced,Non-ATSI
28,2015-09-30,330,QLD,Female,Sentenced,Non-ATSI
28,2015-12-31,306,QLD,Female,Sentenced,Non-ATSI
28,2016-03-31,291,QLD,Female,Sentenced,Non-ATSI
28,2016-06-30,292,QLD,Female,Sentenced,Non-ATSI
28,2016-09-30,299,QLD,Female,Sentenced,Non-ATSI
28,2016-12-31,317,QLD,Female,Sentenced,Non-ATSI
29,2005-03-31,216,QLD,Male,Remanded,ATSI
29,2005-06-30,225,QLD,Male,Remanded,ATSI
29,2005-09-30,227,QLD,Male,Remanded,ATSI
29,2005-12-31,233,QLD,Male,Remanded,ATSI
29,2006-03-31,270,QLD,Male,Remanded,ATSI
29,2006-06-30,256,QLD,Male,Remanded,ATSI
29,2006-09-30,251,QLD,Male,Remanded,ATSI
29,2006-12-31,269,QLD,Male,Remanded,ATSI
29,2007-03-31,299,QLD,Male,Remanded,ATSI
29,2007-06-30,312,QLD,Male,Remanded,ATSI
29,2007-09-30,314,QLD,Male,Remanded,ATSI
29,2007-12-31,282,QLD,Male,Remanded,ATSI
29,2008-03-31,319,QLD,Male,Remanded,ATSI
29,2008-06-30,316,QLD,Male,Remanded,ATSI
29,2008-09-30,302,QLD,Male,Remanded,ATSI
29,2008-12-31,265,QLD,Male,Remanded,ATSI
29,2009-03-31,283,QLD,Male,Remanded,ATSI
29,2009-06-30,280,QLD,Male,Remanded,ATSI
29,2009-09-30,259,QLD,Male,Remanded,ATSI
29,2009-12-31,259,QLD,Male,Remanded,ATSI
29,2010-03-31,298,QLD,Male,Remanded,ATSI
29,2010-06-30,318,QLD,Male,Remanded,ATSI
29,2010-09-30,293,QLD,Male,Remanded,ATSI
29,2010-12-31,314,QLD,Male,Remanded,ATSI
29,2011-03-31,303,QLD,Male,Remanded,ATSI
29,2011-06-30,312,QLD,Male,Remanded,ATSI
29,2011-09-30,307,QLD,Male,Remanded,ATSI
29,2011-12-31,286,QLD,Male,Remanded,ATSI
29,2012-03-31,300,QLD,Male,Remanded,ATSI
29,2012-06-30,303,QLD,Male,Remanded,ATSI
29,2012-09-30,302,QLD,Male,Remanded,ATSI
29,2012-12-31,304,QLD,Male,Remanded,ATSI
29,2013-03-31,358,QLD,Male,Remanded,ATSI
29,2013-06-30,359,QLD,Male,Remanded,ATSI
29,2013-09-30,343,QLD,Male,Remanded,ATSI
29,2013-12-31,361,QLD,Male,Remanded,ATSI
29,2014-03-31,414,QLD,Male,Remanded,ATSI
29,2014-06-30,461,QLD,Male,Remanded,ATSI
29,2014-09-30,429,QLD,Male,Remanded,ATSI
29,2014-12-31,393,QLD,Male,Remanded,ATSI
29,2015-03-31,439,QLD,Male,Remanded,ATSI
29,2015-06-30,434,QLD,Male,Remanded,ATSI
29,2015-09-30,433,QLD,Male,Remanded,ATSI
29,2015-12-31,466,QLD,Male,Remanded,ATSI
29,2016-03-31,556,QLD,Male,Remanded,ATSI
29,2016-06-30,544,QLD,Male,Remanded,ATSI
29,2016-09-30,544,QLD,Male,Remanded,ATSI
29,2016-12-31,523,QLD,Male,Remanded,ATSI
30,2005-03-31,784,QLD,Male,Remanded,Non-ATSI
30,2005-06-30,794,QLD,Male,Remanded,Non-ATSI
30,2005-09-30,762,QLD,Male,Remanded,Non-ATSI
30,2005-12-31,752,QLD,Male,Remanded,Non-ATSI
30,2006-03-31,768,QLD,Male,Remanded,Non-ATSI
30,2006-06-30,828,QLD,Male,Remanded,Non-ATSI
30,2006-09-30,860,QLD,Male,Remanded,Non-ATSI
30,2006-12-31,858,QLD,Male,Remanded,Non-ATSI
30,2007-03-31,835,QLD,Male,Remanded,Non-ATSI
30,2007-06-30,873,QLD,Male,Remanded,Non-ATSI
30,2007-09-30,853,QLD,Male,Remanded,Non-ATSI
30,2007-12-31,818,QLD,Male,Remanded,Non-ATSI
30,2008-03-31,840,QLD,Male,Remanded,Non-ATSI
30,2008-06-30,836,QLD,Male,Remanded,Non-ATSI
30,2008-09-30,829,QLD,Male,Remanded,Non-ATSI
