ts_id,date,total,store,item
202,2014-02-28,863,S5,I2
202,2014-03-31,1202,S5,I2
202,2014-04-30,1377,S5,I2
202,2014-05-31,1518,S5,I2
202,2014-06-30,1527,S5,I2
202,2014-07-31,1735,S5,I2
202,2014-08-31,1446,S5,I2
202,2014-09-30,1384,S5,I2
202,2014-10-31,1245,S5,I2
202,2014-11-30,1331,S5,I2
202,2014-12-31,1013,S5,I2
202,2015-01-31,951,S5,I2
202,2015-02-28,918,S5,I2
202,2015-03-31,1340,S5,I2
202,2015-04-30,1481,S5,I2
202,2015-05-31,1593,S5,I2
202,2015-06-30,1515,S5,I2
202,2015-07-31,1730,S5,I2
202,2015-08-31,1541,S5,I2
202,2015-09-30,1393,S5,I2
202,2015-10-31,1302,S5,I2
202,2015-11-30,1433,S5,I2
202,2015-12-31,1072,S5,I2
202,2016-01-31,1092,S5,I2
202,2016-02-29,1056,S5,I2
202,2016-03-31,1414,S5,I2
202,2016-04-30,1490,S5,I2
202,2016-05-31,1785,S5,I2
202,2016-06-30,1719,S5,I2
202,2016-07-31,1842,S5,I2
202,2016-08-31,1633,S5,I2
202,2016-09-30,1486,S5,I2
202,2016-10-31,1477,S5,I2
202,2016-11-30,1520,S5,I2
202,2016-12-31,1154,S5,I2
202,2017-01-31,1016,S5,I2
202,2017-02-28,1090,S5,I2
202,2017-03-31,1457,S5,I2
202,2017-04-30,1568,S5,I2
202,2017-05-31,1779,S5,I2
202,2017-06-30,1829,S5,I2
202,2017-07-31,1988,S5,I2
202,2017-08-31,1762,S5,I2
202,2017-09-30,1647,S5,I2
202,2017-10-31,1452,S5,I2
202,2017-11-30,1543,S5,I2
202,2017-12-31,1216,S5,I2
203,2013-01-31,467,S5,I3
203,2013-02-28,493,S5,I3
203,2013-03-31,659,S5,I3
203,2013-04-30,768,S5,I3
203,2013-05-31,806,S5,I3
203,2013-06-30,839,S5,I3
203,2013-07-31,983,S5,I3
203,2013-08-31,832,S5,I3
203,2013-09-30,723,S5,I3
203,2013-10-31,710,S5,I3
203,2013-11-30,721,S5,I3
203,2013-12-31,539,S5,I3
203,2014-01-31,562,S5,I3
203,2014-02-28,575,S5,I3
203,2014-03-31,737,S5,I3
203,2014-04-30,788,S5,I3
203,2014-05-31,893,S5,I3
203,2014-06-30,1009,S5,I3
203,2014-07-31,1065,S5,I3
203,2014-08-31,952,S5,I3
203,2014-09-30,821,S5,I3
203,2014-10-31,814,S5,I3
203,2014-11-30,816,S5,I3
203,2014-12-31,629,S5,I3
203,2015-01-31,618,S5,I3
203,2015-02-28,583,S5,I3
203,2015-03-31,792,S5,I3
203,2015-04-30,834,S5,I3
203,2015-05-31,958,S5,I3
203,2015-06-30,987,S5,I3
203,2015-07-31,1106,S5,I3
203,2015-08-31,999,S5,I3
203,2015-09-30,926,S5,I3
203,2015-10-31,860,S5,I3
203,2015-11-30,864,S5,I3
203,2015-12-31,621,S5,I3
203,2016-01-31,645,S5,I3
203,2016-02-29,635,S5,I3
203,2016-03-31,796,S5,I3
203,2016-04-30,995,S5,I3
203,2016-05-31,1054,S5,I3
203,2016-06-30,1111,S5,I3
203,2016-07-31,1192,S5,I3
203,2016-08-31,1072,S5,I3
203,2016-09-30,977,S5,I3
203,2016-10-31,901,S5,I3
203,2016-11-30,972,S5,I3
203,2016-12-31,698,S5,I3
203,2017-01-31,618,S5,I3
203,2017-02-28,646,S5,I3
203,2017-03-31,884,S5,I3
203,2017-04-30,1024,S5,I3
203,2017-05-31,1086,S5,I3
203,2017-06-30,1092,S5,I3
203,2017-07-31,1273,S5,I3
203,2017-08-31,1087,S5,I3
203,2017-09-30,988,S5,I3
203,2017-10-31,924,S5,I3
203,2017-11-30,1043,S5,I3
203,2017-12-31,766,S5,I3
204,2013-01-31,275,S5,I4
204,2013-02-28,303,S5,I4
204,2013-03-31,357,S5,I4
204,2013-04-30,465,S5,I4
204,2013-05-31,526,S5,I4
204,2013-06-30,501,S5,I4
204,2013-07-31,485,S5,I4
204,2013-08-31,486,S5,I4
204,2013-09-30,419,S5,I4
204,2013-10-31,417,S5,I4
204,2013-11-30,424,S5,I4
204,2013-12-31,353,S5,I4
204,2014-01-31,304,S5,I4
204,2014-02-28,315,S5,I4
204,2014-03-31,471,S5,I4
204,2014-04-30,527,S5,I4
204,2014-05-31,548,S5,I4
204,2014-06-30,552,S5,I4
204,2014-07-31,609,S5,I4
204,2014-08-31,585,S5,I4
204,2014-09-30,486,S5,I4
204,2014-10-31,490,S5,I4
204,2014-11-30,531,S5,I4
204,2014-12-31,395,S5,I4
204,2015-01-31,347,S5,I4
204,2015-02-28,364,S5,I4
204,2015-03-31,470,S5,I4
204,2015-04-30,550,S5,I4
204,2015-05-31,580,S5,I4
204,2015-06-30,651,S5,I4
204,2015-07-31,666,S5,I4
204,2015-08-31,621,S5,I4
204,2015-09-30,501,S5,I4
204,2015-10-31,518,S5,I4
204,2015-11-30,555,S5,I4
204,2015-12-31,404,S5,I4
204,2016-01-31,397,S5,I4
204,2016-02-29,424,S5,I4
204,2016-03-31,518,S5,I4
204,2016-04-30,566,S5,I4
204,2016-05-31,670,S5,I4
204,2016-06-30,658,S5,I4
204,2016-07-31,693,S5,I4
204,2016-08-31,641,S5,I4
204,2016-09-30,592,S5,I4
204,2016-10-31,599,S5,I4
204,2016-11-30,593,S5,I4
204,2016-12-31,454,S5,I4
204,2017-01-31,369,S5,I4
204,2017-02-28,408,S5,I4
204,2017-03-31,543,S5,I4
204,2017-04-30,609,S5,I4
204,2017-05-31,612,S5,I4
204,2017-06-30,679,S5,I4
204,2017-07-31,727,S5,I4
204,2017-08-31,598,S5,I4
204,2017-09-30,612,S5,I4
204,2017-10-31,565,S5,I4
204,2017-11-30,604,S5,I4
204,2017-12-31,452,S5,I4
205,2013-01-31,239,S5,I5
205,2013-02-28,288,S5,I5
205,2013-03-31,332,S5,I5
205,2013-04-30,362,S5,I5
205,2013-05-31,426,S5,I5
205,2013-06-30,428,S5,I5
205,2013-07-31,516,S5,I5
205,2013-08-31,396,S5,I5
205,2013-09-30,358,S5,I5
205,2013-10-31,339,S5,I5
205,2013-11-30,391,S5,I5
205,2013-12-31,254,S5,I5
205,2014-01-31,270,S5,I5
205,2014-02-28,281,S5,I5
205,2014-03-31,348,S5,I5
205,2014-04-30,438,S5,I5
205,2014-05-31,459,S5,I5
205,2014-06-30,479,S5,I5
205,2014-07-31,573,S5,I5
205,2014-08-31,486,S5,I5
205,2014-09-30,411,S5,I5
205,2014-10-31,400,S5,I5
205,2014-11-30,454,S5,I5
205,2014-12-31,311,S5,I5
205,2015-01-31,290,S5,I5
205,2015-02-28,307,S5,I5
205,2015-03-31,383,S5,I5
205,2015-04-30,420,S5,I5
205,2015-05-31,507,S5,I5
205,2015-06-30,482,S5,I5
205,2015-07-31,574,S5,I5
205,2015-08-31,494,S5,I5
205,2015-09-30,432,S5,I5
205,2015-10-31,447,S5,I5
205,2015-11-30,411,S5,I5
205,2015-12-31,315,S5,I5
205,2016-01-31,294,S5,I5
205,2016-02-29,340,S5,I5
205,2016-03-31,409,S5,I5
205,2016-04-30,515,S5,I5
205,2016-05-31,553,S5,I5
205,2016-06-30,558,S5,I5
205,2016-07-31,612,S5,I5
205,2016-08-31,508,S5,I5
205,2016-09-30,465,S5,I5
205,2016-10-31,471,S5,I5
205,2016-11-30,471,S5,I5
205,2016-12-31,351,S5,I5
205,2017-01-31,357,S5,I5
205,2017-02-28,342,S5,I5
205,2017-03-31,457,S5,I5
205,2017-04-30,511,S5,I5
205,2017-05-31,544,S5,I5
205,2017-06-30,565,S5,I5
205,2017-07-31,692,S5,I5
205,2017-08-31,533,S5,I5
205,2017-09-30,500,S5,I5
205,2017-10-31,469,S5,I5
205,2017-11-30,505,S5,I5
205,2017-12-31,399,S5,I5
206,2013-01-31,767,S5,I6
206,2013-02-28,803,S5,I6
206,2013-03-31,1058,S5,I6
206,2013-04-30,1180,S5,I6
206,2013-05-31,1277,S5,I6
206,2013-06-30,1471,S5,I6
206,2013-07-31,1514,S5,I6
206,2013-08-31,1321,S5,I6
206,2013-09-30,1065,S5,I6
206,2013-10-31,1139,S5,I6
206,2013-11-30,1193,S5,I6
206,2013-12-31,806,S5,I6
206,2014-01-31,873,S5,I6
206,2014-02-28,878,S5,I6
206,2014-03-31,1222,S5,I6
206,2014-04-30,1352,S5,I6
206,2014-05-31,1547,S5,I6
206,2014-06-30,1578,S5,I6
206,2014-07-31,1700,S5,I6
206,2014-08-31,1467,S5,I6
206,2014-09-30,1373,S5,I6
206,2014-10-31,1275,S5,I6
206,2014-11-30,1416,S5,I6
206,2014-12-31,979,S5,I6
206,2015-01-31,926,S5,I6
206,2015-02-28,926,S5,I6
206,2015-03-31,1321,S5,I6
206,2015-04-30,1373,S5,I6
206,2015-05-31,1580,S5,I6
206,2015-06-30,1573,S5,I6
206,2015-07-31,1801,S5,I6
206,2015-08-31,1594,S5,I6
206,2015-09-30,1409,S5,I6
206,2015-10-31,1333,S5,I6
206,2015-11-30,1362,S5,I6
206,2015-12-31,1009,S5,I6
206,2016-01-31,955,S5,I6
206,2016-02-29,1075,S5,I6
206,2016-03-31,1350,S5,I6
206,2016-04-30,1519,S5,I6
206,2016-05-31,1677,S5,I6
206,2016-06-30,1668,S5,I6
206,2016-07-31,1971,S5,I6
206,2016-08-31,1761,S5,I6
206,2016-09-30,1560,S5,I6
206,2016-10-31,1435,S5,I6
206,2016-11-30,1481,S5,I6
206,2016-12-31,1140,S5,I6
206,2017-01-31,1063,S5,I6
206,2017-02-28,1081,S5,I6
206,2017-03-31,1420,S5,I6
206,2017-04-30,1642,S5,I6
206,2017-05-31,1711,S5,I6
206,2017-06-30,1793,S5,I6
206,2017-07-31,1987,S5,I6
206,2017-08-31,1747,S5,I6
206,2017-09-30,1599,S5,I6
206,2017-10-31,1554,S5,I6
206,2017-11-30,1570,S5,I6
206,2017-12-31,1155,S5,I6
207,2013-01-31,796,S5,I7
207,2013-02-28,765,S5,I7
207,2013-03-31,1037,S5,I7
207,2013-04-30,1194,S5,I7
207,2013-05-31,1301,S5,I7
207,2013-06-30,1280,S5,I7
207,2013-07-31,1484,S5,I7
207,2013-08-31,1329,S5,I7
207,2013-09-30,1136,S5,I7
207,2013-10-31,1117,S5,I7
207,2013-11-30,1166,S5,I7
207,2013-12-31,848,S5,I7
207,2014-01-31,896,S5,I7
207,2014-02-28,876,S5,I7
207,2014-03-31,1152,S5,I7
207,2014-04-30,1419,S5,I7
207,2014-05-31,1497,S5,I7
207,2014-06-30,1538,S5,I7
207,2014-07-31,1640,S5,I7
207,2014-08-31,1463,S5,I7
207,2014-09-30,1346,S5,I7
207,2014-10-31,1243,S5,I7
207,2014-11-30,1354,S5,I7
207,2014-12-31,977,S5,I7
207,2015-01-31,978,S5,I7
207,2015-02-28,969,S5,I7
207,2015-03-31,1268,S5,I7
207,2015-04-30,1428,S5,I7
207,2015-05-31,1558,S5,I7
207,2015-06-30,1619,S5,I7
207,2015-07-31,1722,S5,I7
207,2015-08-31,1587,S5,I7
207,2015-09-30,1436,S5,I7
207,2015-10-31,1384,S5,I7
207,2015-11-30,1421,S5,I7
207,2015-12-31,1034,S5,I7
207,2016-01-31,1040,S5,I7
207,2016-02-29,1063,S5,I7
207,2016-03-31,1379,S5,I7
207,2016-04-30,1479,S5,I7
207,2016-05-31,1700,S5,I7
207,2016-06-30,1837,S5,I7
207,2016-07-31,1921,S5,I7
207,2016-08-31,1737,S5,I7
207,2016-09-30,1559,S5,I7
207,2016-10-31,1467,S5,I7
207,2016-11-30,1483,S5,I7
207,2016-12-31,1111,S5,I7
207,2017-01-31,986,S5,I7
207,2017-02-28,1082,S5,I7
207,2017-03-31,1350,S5,I7
207,2017-04-30,1616,S5,I7
207,2017-05-31,1714,S5,I7
207,2017-06-30,1813,S5,I7
207,2017-07-31,2015,S5,I7
207,2017-08-31,1762,S5,I7
207,2017-09-30,1615,S5,I7
207,2017-10-31,1528,S5,I7
207,2017-11-30,1639,S5,I7
207,2017-12-31,1168,S5,I7
208,2013-01-31,1014,S5,I8
208,2013-02-28,1031,S5,I8
208,2013-03-31,1424,S5,I8
208,2013-04-30,1535,S5,I8
208,2013-05-31,1688,S5,I8
208,2013-06-30,1811,S5,I8
208,2013-07-31,1962,S5,I8
208,2013-08-31,1695,S5,I8
208,2013-09-30,1519,S5,I8
208,2013-10-31,1425,S5,I8
208,2013-11-30,1548,S5,I8
208,2013-12-31,1127,S5,I8
208,2014-01-31,1145,S5,I8
208,2014-02-28,1155,S5,I8
208,2014-03-31,1567,S5,I8
208,2014-04-30,1845,S5,I8
208,2014-05-31,2038,S5,I8
208,2014-06-30,1945,S5,I8
208,2014-07-31,2206,S5,I8
208,2014-08-31,1949,S5,I8
208,2014-09-30,1655,S5,I8
208,2014-10-31,1703,S5,I8
208,2014-11-30,1844,S5,I8
208,2014-12-31,1356,S5,I8
208,2015-01-31,1237,S5,I8
208,2015-02-28,1235,S5,I8
208,2015-03-31,1724,S5,I8
208,2015-04-30,1803,S5,I8
208,2015-05-31,2152,S5,I8
208,2015-06-30,2013,S5,I8
208,2015-07-31,2281,S5,I8
208,2015-08-31,2120,S5,I8
208,2015-09-30,1864,S5,I8
208,2015-10-31,1746,S5,I8
208,2015-11-30,1769,S5,I8
208,2015-12-31,1377,S5,I8
208,2016-01-31,1358,S5,I8
208,2016-02-29,1372,S5,I8
208,2016-03-31,1711,S5,I8
208,2016-04-30,2023,S5,I8
208,2016-05-31,2266,S5,I8
208,2016-06-30,2203,S5,I8
208,2016-07-31,2533,S5,I8
208,2016-08-31,2186,S5,I8
208,2016-09-30,2023,S5,I8
208,2016-10-31,1999,S5,I8
208,2016-11-30,2068,S5,I8
208,2016-12-31,1509,S5,I8
208,2017-01-31,1372,S5,I8
208,2017-02-28,1362,S5,I8
208,2017-03-31,1912,S5,I8
208,2017-04-30,2162,S5,I8
208,2017-05-31,2221,S5,I8
208,2017-06-30,2436,S5,I8
208,2017-07-31,2646,S5,I8
208,2017-08-31,2284,S5,I8
208,2017-09-30,2170,S5,I8
208,2017-10-31,1971,S5,I8
208,2017-11-30,2100,S5,I8
208,2017-12-31,1546,S5,I8
209,2013-01-31,673,S5,I9
209,2013-02-28,681,S5,I9
209,2013-03-31,934,S5,I9
209,2013-04-30,947,S5,I9
209,2013-05-31,1116,S5,I9
209,2013-06-30,1279,S5,I9
209,2013-07-31,1277,S5,I9
209,2013-08-31,1069,S5,I9
209,2013-09-30,1027,S5,I9
209,2013-10-31,999,S5,I9
209,2013-11-30,1048,S5,I9
209,2013-12-31,738,S5,I9
209,2014-01-31,782,S5,I9
209,2014-02-28,791,S5,I9
209,2014-03-31,1053,S5,I9
209,2014-04-30,1174,S5,I9
209,2014-05-31,1290,S5,I9
209,2014-06-30,1315,S5,I9
209,2014-07-31,1478,S5,I9
209,2014-08-31,1343,S5,I9
209,2014-09-30,1179,S5,I9
209,2014-10-31,1167,S5,I9
209,2014-11-30,1219,S5,I9
209,2014-12-31,914,S5,I9
209,2015-01-31,787,S5,I9
209,2015-02-28,798,S5,I9
209,2015-03-31,1061,S5,I9
209,2015-04-30,1250,S5,I9
209,2015-05-31,1378,S5,I9
209,2015-06-30,1440,S5,I9
209,2015-07-31,1561,S5,I9
209,2015-08-31,1365,S5,I9
209,2015-09-30,1236,S5,I9
209,2015-10-31,1196,S5,I9
209,2015-11-30,1251,S5,I9
209,2015-12-31,904,S5,I9
209,2016-01-31,876,S5,I9
209,2016-02-29,938,S5,I9
209,2016-03-31,1117,S5,I9
209,2016-04-30,1306,S5,I9
209,2016-05-31,1455,S5,I9
209,2016-06-30,1496,S5,I9
209,2016-07-31,1657,S5,I9
209,2016-08-31,1460,S5,I9
209,2016-09-30,1341,S5,I9
209,2016-10-31,1361,S5,I9
209,2016-11-30,1286,S5,I9
209,2016-12-31,1003,S5,I9
209,2017-01-31,920,S5,I9
209,2017-02-28,959,S5,I9
209,2017-03-31,1277,S5,I9
209,2017-04-30,1327,S5,I9
209,2017-05-31,1486,S5,I9
209,2017-06-30,1590,S5,I9
209,2017-07-31,1711,S5,I9
209,2017-08-31,1528,S5,I9
209,2017-09-30,1363,S5,I9
209,2017-10-31,1380,S5,I9
209,2017-11-30,1353,S5,I9
209,2017-12-31,1007,S5,I9
210,2013-01-31,953,S5,I10
210,2013-02-28,1018,S5,I10
210,2013-03-31,1295,S5,I10
210,2013-04-30,1448,S5,I10
210,2013-05-31,1584,S5,I10
210,2013-06-30,1792,S5,I10
210,2013-07-31,1837,S5,I10
210,2013-08-31,1608,S5,I10
210,2013-09-30,1491,S5,I10
210,2013-10-31,1357,S5,I10
210,2013-11-30,1381,S5,I10
210,2013-12-31,1078,S5,I10
210,2014-01-31,1138,S5,I10
210,2014-02-28,1095,S5,I10
210,2014-03-31,1375,S5,I10
210,2014-04-30,1630,S5,I10
210,2014-05-31,1837,S5,I10
210,2014-06-30,1865,S5,I10
210,2014-07-31,2085,S5,I10
210,2014-08-31,1919,S5,I10
210,2014-09-30,1674,S5,I10
210,2014-10-31,1609,S5,I10
210,2014-11-30,1721,S5,I10
210,2014-12-31,1250,S5,I10
210,2015-01-31,1180,S5,I10
210,2015-02-28,1232,S5,I10
210,2015-03-31,1544,S5,I10
210,2015-04-30,1787,S5,I10
210,2015-05-31,1959,S5,I10
210,2015-06-30,2053,S5,I10
210,2015-07-31,2250,S5,I10
210,2015-08-31,1932,S5,I10
210,2015-09-30,1775,S5,I10
210,2015-10-31,1743,S5,I10
210,2015-11-30,1688,S5,I10
210,2015-12-31,1246,S5,I10
210,2016-01-31,1341,S5,I10
210,2016-02-29,1301,S5,I10
210,2016-03-31,1677,S5,I10
210,2016-04-30,1894,S5,I10
210,2016-05-31,2065,S5,I10
210,2016-06-30,2098,S5,I10
210,2016-07-31,2466,S5,I10
210,2016-08-31,2125,S5,I10
210,2016-09-30,1936,S5,I10
210,2016-10-31,1803,S5,I10
210,2016-11-30,1837,S5,I10
210,2016-12-31,1390,S5,I10
210,2017-01-31,1356,S5,I10
210,2017-02-28,1347,S5,I10
210,2017-03-31,1765,S5,I10
210,2017-04-30,1986,S5,I10
210,2017-05-31,2096,S5,I10
210,2017-06-30,2191,S5,I10
210,2017-07-31,2555,S5,I10
210,2017-08-31,2253,S5,I10
210,2017-09-30,2071,S5,I10
210,2017-10-31,1885,S5,I10
210,2017-11-30,2024,S5,I10
210,2017-12-31,1470,S5,I10
211,2013-01-31,915,S5,I11
211,2013-02-28,930,S5,I11
211,2013-03-31,1284,S5,I11
211,2013-04-30,1486,S5,I11
211,2013-05-31,1599,S5,I11
211,2013-06-30,1611,S5,I11
211,2013-07-31,1740,S5,I11
211,2013-08-31,1592,S5,I11
211,2013-09-30,1416,S5,I11
211,2013-10-31,1331,S5,I11
211,2013-11-30,1358,S5,I11
211,2013-12-31,982,S5,I11
211,2014-01-31,1050,S5,I11
211,2014-02-28,1045,S5,I11
211,2014-03-31,1415,S5,I11
211,2014-04-30,1641,S5,I11
211,2014-05-31,1751,S5,I11
211,2014-06-30,1819,S5,I11
211,2014-07-31,2002,S5,I11
211,2014-08-31,1768,S5,I11
211,2014-09-30,1578,S5,I11
211,2014-10-31,1483,S5,I11
211,2014-11-30,1657,S5,I11
211,2014-12-31,1128,S5,I11
211,2015-01-31,1098,S5,I11
211,2015-02-28,1072,S5,I11
211,2015-03-31,1468,S5,I11
211,2015-04-30,1635,S5,I11
211,2015-05-31,1876,S5,I11
211,2015-06-30,1866,S5,I11
211,2015-07-31,2042,S5,I11
211,2015-08-31,1844,S5,I11
211,2015-09-30,1643,S5,I11
211,2015-10-31,1648,S5,I11
211,2015-11-30,1686,S5,I11
211,2015-12-31,1278,S5,I11
211,2016-01-31,1206,S5,I11
211,2016-02-29,1283,S5,I11
211,2016-03-31,1610,S5,I11
211,2016-04-30,1854,S5,I11
211,2016-05-31,2020,S5,I11
211,2016-06-30,2058,S5,I11
211,2016-07-31,2338,S5,I11
211,2016-08-31,1986,S5,I11
211,2016-09-30,1870,S5,I11
211,2016-10-31,1721,S5,I11
211,2016-11-30,1825,S5,I11
211,2016-12-31,1372,S5,I11
211,2017-01-31,1287,S5,I11
211,2017-02-28,1236,S5,I11
211,2017-03-31,1673,S5,I11
211,2017-04-30,1900,S5,I11
211,2017-05-31,2069,S5,I11
211,2017-06-30,2233,S5,I11
211,2017-07-31,2424,S5,I11
211,2017-08-31,2113,S5,I11
211,2017-09-30,1812,S5,I11
211,2017-10-31,1844,S5,I11
211,2017-11-30,1854,S5,I11
211,2017-12-31,1417,S5,I11
212,2013-01-31,946,S5,I12
212,2013-02-28,953,S5,I12
212,2013-03-31,1240,S5,I12
212,2013-04-30,1343,S5,I12
212,2013-05-31,1593,S5,I12
212,2013-06-30,1607,S5,I12
212,2013-07-31,1715,S5,I12
212,2013-08-31,1565,S5,I12
212,2013-09-30,1444,S5,I12
212,2013-10-31,1318,S5,I12
212,2013-11-30,1408,S5,I12
212,2013-12-31,999,S5,I12
212,2014-01-31,1072,S5,I12
212,2014-02-28,1089,S5,I12
212,2014-03-31,1460,S5,I12
212,2014-04-30,1656,S5,I12
212,2014-05-31,1845,S5,I12
212,2014-06-30,1782,S5,I12
212,2014-07-31,2014,S5,I12
212,2014-08-31,1845,S5,I12
212,2014-09-30,1539,S5,I12
212,2014-10-31,1496,S5,I12
212,2014-11-30,1632,S5,I12
212,2014-12-31,1167,S5,I12
212,2015-01-31,1139,S5,I12
212,2015-02-28,1142,S5,I12
212,2015-03-31,1468,S5,I12
212,2015-04-30,1655,S5,I12
212,2015-05-31,1925,S5,I12
212,2015-06-30,1867,S5,I12
212,2015-07-31,2038,S5,I12
212,2015-08-31,1861,S5,I12
212,2015-09-30,1615,S5,I12
212,2015-10-31,1613,S5,I12
212,2015-11-30,1630,S5,I12
212,2015-12-31,1257,S5,I12
212,2016-01-31,1207,S5,I12
212,2016-02-29,1351,S5,I12
212,2016-03-31,1558,S5,I12
212,2016-04-30,1916,S5,I12
212,2016-05-31,2009,S5,I12
212,2016-06-30,2011,S5,I12
212,2016-07-31,2368,S5,I12
212,2016-08-31,1953,S5,I12
212,2016-09-30,1828,S5,I12
212,2016-10-31,1821,S5,I12
212,2016-11-30,1918,S5,I12
212,2016-12-31,1349,S5,I12
212,2017-01-31,1211,S5,I12
212,2017-02-28,1228,S5,I12
212,2017-03-31,1654,S5,I12
212,2017-04-30,1970,S5,I12
212,2017-05-31,2110,S5,I12
212,2017-06-30,2077,S5,I12
212,2017-07-31,2414,S5,I12
212,2017-08-31,2101,S5,I12
212,2017-09-30,1787,S5,I12
212,2017-10-31,1803,S5,I12
212,2017-11-30,1934,S5,I12
212,2017-12-31,1352,S5,I12
213,2013-01-31,1175,S5,I13
213,2013-02-28,1154,S5,I13
213,2013-03-31,1525,S5,I13
213,2013-04-30,1612,S5,I13
213,2013-05-31,1845,S5,I13
213,2013-06-30,1990,S5,I13
213,2013-07-31,2149,S5,I13
213,2013-08-31,1925,S5,I13
213,2013-09-30,1710,S5,I13
213,2013-10-31,1668,S5,I13
213,2013-11-30,1691,S5,I13
213,2013-12-31,1277,S5,I13
213,2014-01-31,1334,S5,I13
213,2014-02-28,1277,S5,I13
213,2014-03-31,1733,S5,I13
213,2014-04-30,1939,S5,I13
213,2014-05-31,2087,S5,I13
213,2014-06-30,2185,S5,I13
213,2014-07-31,2472,S5,I13
213,2014-08-31,2144,S5,I13
213,2014-09-30,1935,S5,I13
213,2014-10-31,1833,S5,I13
213,2014-11-30,1963,S5,I13
213,2014-12-31,1449,S5,I13
213,2015-01-31,1363,S5,I13
213,2015-02-28,1333,S5,I13
213,2015-03-31,1778,S5,I13
213,2015-04-30,1962,S5,I13
213,2015-05-31,2295,S5,I13
213,2015-06-30,2320,S5,I13
213,2015-07-31,2616,S5,I13
213,2015-08-31,2243,S5,I13
213,2015-09-30,2044,S5,I13
213,2015-10-31,1985,S5,I13
213,2015-11-30,2132,S5,I13
213,2015-12-31,1472,S5,I13
213,2016-01-31,1512,S5,I13
213,2016-02-29,1570,S5,I13
213,2016-03-31,1917,S5,I13
213,2016-04-30,2219,S5,I13
213,2016-05-31,2499,S5,I13
213,2016-06-30,2564,S5,I13
213,2016-07-31,2715,S5,I13
213,2016-08-31,2408,S5,I13
213,2016-09-30,2193,S5,I13
213,2016-10-31,2143,S5,I13
213,2016-11-30,2228,S5,I13
213,2016-12-31,1614,S5,I13
213,2017-01-31,1494,S5,I13
213,2017-02-28,1492,S5,I13
213,2017-03-31,2098,S5,I13
213,2017-04-30,2295,S5,I13
213,2017-05-31,2579,S5,I13
213,2017-06-30,2614,S5,I13
213,2017-07-31,2849,S5,I13
213,2017-08-31,2506,S5,I13
213,2017-09-30,2237,S5,I13
213,2017-10-31,2241,S5,I13
213,2017-11-30,2319,S5,I13
213,2017-12-31,1666,S5,I13
214,2013-01-31,770,S5,I14
214,2013-02-28,783,S5,I14
214,2013-03-31,996,S5,I14
214,2013-04-30,1203,S5,I14
214,2013-05-31,1308,S5,I14
214,2013-06-30,1408,S5,I14
214,2013-07-31,1454,S5,I14
214,2013-08-31,1367,S5,I14
214,2013-09-30,1172,S5,I14
214,2013-10-31,1192,S5,I14
214,2013-11-30,1225,S5,I14
214,2013-12-31,854,S5,I14
214,2014-01-31,877,S5,I14
214,2014-02-28,896,S5,I14
214,2014-03-31,1190,S5,I14
214,2014-04-30,1361,S5,I14
214,2014-05-31,1606,S5,I14
214,2014-06-30,1556,S5,I14
214,2014-07-31,1717,S5,I14
214,2014-08-31,1449,S5,I14
214,2014-09-30,1372,S5,I14
214,2014-10-31,1346,S5,I14
214,2014-11-30,1385,S5,I14
214,2014-12-31,948,S5,I14
214,2015-01-31,989,S5,I14
214,2015-02-28,1000,S5,I14
214,2015-03-31,1226,S5,I14
214,2015-04-30,1501,S5,I14
214,2015-05-31,1581,S5,I14
214,2015-06-30,1565,S5,I14
214,2015-07-31,1770,S5,I14
214,2015-08-31,1540,S5,I14
214,2015-09-30,1336,S5,I14
214,2015-10-31,1332,S5,I14
214,2015-11-30,1460,S5,I14
214,2015-12-31,1013,S5,I14
214,2016-01-31,1039,S5,I14
214,2016-02-29,1040,S5,I14
214,2016-03-31,1463,S5,I14
214,2016-04-30,1624,S5,I14
214,2016-05-31,1662,S5,I14
214,2016-06-30,1784,S5,I14
214,2016-07-31,1972,S5,I14
214,2016-08-31,1718,S5,I14
214,2016-09-30,1526,S5,I14
214,2016-10-31,1479,S5,I14
214,2016-11-30,1493,S5,I14
214,2016-12-31,1130,S5,I14
214,2017-01-31,1083,S5,I14
214,2017-02-28,1103,S5,I14
214,2017-03-31,1400,S5,I14
214,2017-04-30,1659,S5,I14
214,2017-05-31,1715,S5,I14
214,2017-06-30,1835,S5,I14
214,2017-07-31,1931,S5,I14
214,2017-08-31,1656,S5,I14
214,2017-09-30,1634,S5,I14
214,2017-10-31,1518,S5,I14
214,2017-11-30,1593,S5,I14
214,2017-12-31,1205,S5,I14
215,2013-01-31,1135,S5,I15
215,2013-02-28,1153,S5,I15
215,2013-03-31,1597,S5,I15
215,2013-04-30,1790,S5,I15
215,2013-05-31,1952,S5,I15
215,2013-06-30,2118,S5,I15
215,2013-07-31,2230,S5,I15
215,2013-08-31,1932,S5,I15
215,2013-09-30,1801,S5,I15
215,2013-10-31,1639,S5,I15
215,2013-11-30,1791,S5,I15
215,2013-12-31,1281,S5,I15
215,2014-01-31,1435,S5,I15
215,2014-02-28,1344,S5,I15
215,2014-03-31,1781,S5,I15
215,2014-04-30,2134,S5,I15
215,2014-05-31,2327,S5,I15
215,2014-06-30,2291,S5,I15
215,2014-07-31,2539,S5,I15
215,2014-08-31,2392,S5,I15
215,2014-09-30,2038,S5,I15
215,2014-10-31,1994,S5,I15
